73627.4	18429.7	0.8056236802851553	0.10063733751767691	0.8065163489849683	0.10103827677049435	60	380
73695.7	18439.4	0.8044129327211794	0.09918444044090584	0.8048814504881451	0.099256159925616	60	380
65603.2	16445.8	0.8403304856550629	0.16020611766529125	0.8403068340306834	0.1592282659228266	70	380
65515.0	16422.6	0.8372425950678988	0.15739718331686717	0.8370602820393616	0.15512164884549823	70	380
58460.3	14688.6	0.8616687007225742	0.21173553398810563	0.8615837594917093	0.21028978769564544	80	380
58404.6	14694.9	0.8634916022548963	0.21967803800778754	0.8633968696730203	0.2198977219897722	80	380
52066.1	13120.6	0.8822552837023692	0.2809128068034327	0.8821400898806756	0.27863009452967613	90	380
52062.9	13112.6	0.8821332403479204	0.2845353635148486	0.8822098248876492	0.28095459476212614	90	380
46446.3	11736.2	0.9014703318416923	0.3586137424691502	0.9011080117774678	0.3493723849372385	100	380
46474.9	11745.4	0.9012204335444877	0.3652389531392263	0.901627150162715	0.35859290252595694	100	380
41665.6	10559.8	0.9208442300614091	0.44365665136281746	0.9204091120409112	0.4366961103362777	110	380
41597.8	10527.7	0.9210960655547161	0.44336607194746325	0.9209669920966992	0.43661862699519605	110	380
37165.2	9433.46	0.9347959163906162	0.5166695724608202	0.9346040601270726	0.5106927010692701	120	380
37179.0	9438.47	0.935084558609868	0.5186842564072761	0.9353788935378894	0.5141019680768635	120	380
33403.0	8507.28	0.9455241084054938	0.5787373355804808	0.9452580195258019	0.5770959243762591	130	380
33417.2	8506.22	0.9458418085662812	0.5798027934367797	0.9456686812335348	0.5767085076708508	130	380
30255.3	7735.42	0.9587570949807249	0.66298599407218	0.9587556175422284	0.6592282659228266	140	380
30207.8	7720.59	0.9574882315336781	0.6521376958989559	0.9570354873702154	0.6461335812800248	140	380
27114.4	6951.06	0.9653106293950137	0.7093430968016893	0.9650627615062761	0.7047109871377654	150	380
26858.8	6881.17	0.9628716995021406	0.692876929931617	0.9628932279559894	0.6909964357663102	150	380
