START
config	200	980
batch	0	valid_loss	11573620.9062
batch	30	valid_loss	300280.270508
batch	60	valid_loss	131842.805176
batch	90	valid_loss	118558.191162
batch	120	valid_loss	111981.046875
batch	150	valid_loss	104729.443115
batch	180	valid_loss	98313.6374512
batch	210	valid_loss	93206.5500488
batch	240	valid_loss	88975.5734863
batch	270	valid_loss	85352.1828613
batch	300	valid_loss	82302.8881836
batch	330	valid_loss	79759.7312012
batch	360	valid_loss	77573.0029297
batch	390	valid_loss	75553.7875977
batch	420	valid_loss	73747.5083008
batch	450	valid_loss	72114.3809814
batch	480	valid_loss	70560.9992676
batch	510	valid_loss	69134.461792
batch	540	valid_loss	67782.5731201
batch	570	valid_loss	66473.1368408
batch	600	valid_loss	65252.7349854
batch	630	valid_loss	64131.5266113
batch	660	valid_loss	63015.3262939
batch	690	valid_loss	61959.6437988
batch	720	valid_loss	60889.8776855
batch	750	valid_loss	59878.4255371
batch	780	valid_loss	58932.9476318
batch	810	valid_loss	57985.6004639
batch	840	valid_loss	57059.8198242
batch	870	valid_loss	56128.7631836
batch	900	valid_loss	55274.7952881
batch	930	valid_loss	54386.2891846
batch	960	valid_loss	53562.1903076
batch	990	valid_loss	52737.0582275
batch	1020	valid_loss	51930.2081299
batch	1050	valid_loss	51157.0518799
batch	1080	valid_loss	50349.901001
batch	1110	valid_loss	49596.2050781
batch	1140	valid_loss	48862.2961426
batch	1170	valid_loss	48133.920166
batch	1200	valid_loss	47398.3009033
batch	1230	valid_loss	46711.1160889
batch	1260	valid_loss	45991.9116211
batch	1290	valid_loss	45293.2062988
batch	1320	valid_loss	44641.9819336
batch	1350	valid_loss	44013.8762207
batch	1380	valid_loss	43366.2939453
batch	1410	valid_loss	42734.4700928
batch	1440	valid_loss	42171.8939209
batch	1470	valid_loss	41550.6083984
batch	1500	valid_loss	40922.7641602
batch	1530	valid_loss	40371.4133301
batch	1560	valid_loss	39828.6335449
batch	1590	valid_loss	39261.1179199
batch	1620	valid_loss	38720.9688721
batch	1650	valid_loss	38172.1295166
batch	1680	valid_loss	37673.9589844
batch	1710	valid_loss	37155.0043945
batch	1740	valid_loss	36651.2071533
batch	1770	valid_loss	36200.3895874
batch	1800	valid_loss	35697.9272461
batch	1830	valid_loss	35212.831543
batch	1860	valid_loss	34767.6740112
batch	1890	valid_loss	34331.3952026
batch	1920	valid_loss	33842.8557739
batch	1950	valid_loss	33425.1682129
batch	1980	valid_loss	33029.071106
batch	2010	valid_loss	32583.4085083
batch	2040	valid_loss	32178.7423706
