	Experiment	Encoded_len	Uniq_words	Variational	Uniq	Layernum	Train_char_acc	Test_char_acc	Test_word_acc	Layers
111	variational_10_20170320111415	10.0	72435	True	False	2	0.6945811588279678	0.702007356639839	0.22681400905432594	[15, 360]
112	variational_10_20170320111415	10.0	72435	True	False	2	0.7020694479376257	0.7085088656941649	0.2305237676056338	[16, 360]
113	variational_10_20170320111415	10.0	72435	True	False	2	0.6997209821428572	0.7062688631790744	0.22692404426559357	[16, 360]
114	variational_10_20170320111415	10.0	72435	True	False	2	0.7090720101861167	0.7155291121730383	0.23369906941649898	[17, 360]
115	variational_10_20170320111415	10.0	72435	True	False	2	0.7102375974597586	0.716552439637827	0.2320013832997988	[17, 360]
116	variational_10_20170320111415	10.0	72435	True	False	2	0.7144515530684105	0.7207683601609658	0.23464222837022133	[18, 360]
117	variational_10_20170320111415	10.0	72435	True	False	2	0.7121730382293763	0.718135374748491	0.23443787726358148	[18, 360]
118	variational_10_20170320111415	10.0	72435	True	False	2	0.7209569919517103	0.7278200452716298	0.23643423038229378	[19, 360]
119	variational_10_20170320111415	10.0	72435	True	False	2	0.7197218467052314	0.7257686745472837	0.23662286217303824	[19, 360]
120	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.8621442511849358	0.8598524491721712	0.20863000772068285	[190, 300, 160, 300, 190, 380]
121	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.8953481888176379	0.8934116839667153	0.3215235480826971	[190, 300, 160, 300, 190, 380]
122	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.7042486113196217	0.7023076263189499	0.015870292528094708	[190, 250, 160, 250, 190, 380]
123	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.8992901108799622	0.8977867375825684	0.3328472162649052	[190, 250, 160, 250, 190, 380]
124	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9383876294850623	0.9368448142746847	0.5224328729518745	[180, 160, 180, 380]
125	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9652540373603277	0.9645449086385862	0.7033542077721541	[180, 160, 180, 380]
126	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9743410470328351	0.9741013983014498	0.7707815046753024	[160, 380]
127	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9718939670148198	0.9714592090589346	0.7518229390066055	[160, 380]
128	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.7199305123640809	0.7178433559234795	0.02178948271424895	[230, 220, 160, 220, 230, 380]
129	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.8930748278894203	0.8907952303337051	0.3071973921249035	[230, 220, 160, 220, 230, 380]
130	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9217727925879855	0.9201681393154328	0.438620571330531	[230, 160, 230, 380]
131	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9688442318828147	0.9683795144548341	0.7298618855623231	[230, 160, 230, 380]
132	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.7249233276856757	0.7230762631894999	0.02307626318949987	[240, 290, 160, 290, 240, 380]
133	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9266862547451048	0.9241314231792056	0.44917217122758857	[240, 290, 160, 290, 240, 380]
134	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.973802732322474	0.9734751651368276	0.7668353778845329	[160, 380]
135	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9721684860703026	0.9719824997855366	0.7560264218924252	[160, 380]
136	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.7970896690758573	0.7951531268765548	0.08595693574676161	[360, 160, 360, 380]
137	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9428721556179895	0.9417002659346315	0.55348717508793	[360, 160, 360, 380]
138	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9446522401183863	0.943287295187441	0.5618083554945527	[180, 160, 180, 380]
139	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9654899521736333	0.9648365788796431	0.7049841297074719	[180, 160, 180, 380]
140	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.7160293392240548	0.7144634125418203	0.022046838809299134	[300, 240, 160, 240, 300, 380]
141	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9090269586291204	0.9079351462640474	0.3749678304881187	[300, 240, 160, 240, 300, 380]
142	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.6514658888626761	0.6493094278116154	0.0042034828858196795	[300, 190, 160, 190, 300, 380]
143	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.905730585283205	0.9036887706957193	0.357210259929656	[300, 190, 160, 190, 300, 380]
144	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.6254208934737384	0.6244316719567642	0.0036887706957193104	[200, 380, 160, 380, 200, 380]
145	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.8439423509983486	0.8415715878871065	0.15801664236081325	[200, 380, 160, 380, 200, 380]
146	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.8410641902760203	0.8397615166852535	0.16222012524663293	[320, 160, 320, 380]
147	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9532781435648873	0.9521060307111606	0.618169340310543	[320, 160, 320, 380]
148	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.6983228601454093	0.6951617054130566	0.014240370592776871	[280, 220, 160, 220, 280, 380]
149	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9218371329916143	0.9188642017671785	0.4233507763575534	[280, 220, 160, 220, 280, 380]
150	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.694539644412036	0.6922878956849962	0.011924165737325212	[320, 350, 160, 350, 320, 380]
151	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9224741029875394	0.9200223041949044	0.4261816934031054	[320, 350, 160, 350, 320, 380]
152	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.8970103159113818	0.8950501844385348	0.32898687483915245	[260, 160, 260, 380]
153	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9624831106440475	0.9618340911040576	0.684138286008407	[260, 160, 260, 380]
154	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.2897269822206018	0.2896457064424809	0.0	[310, 280, 160, 280, 310, 380]
155	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.7199862740472258	0.7177747276314661	0.02359097537960024	[310, 280, 160, 280, 310, 380]
156	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9740922641388037	0.9737410997683795	0.7694947242000515	[160, 380]
157	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9709803332832908	0.9705413056532556	0.7453032512653341	[160, 380]
158	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9736633281146118	0.9732435446512825	0.7663206656944326	[160, 380]
159	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9716601968816351	0.9713305310114094	0.7528523633868062	[160, 380]
160	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9288373689064277	0.9273054816848245	0.47525092219267395	[200, 160, 200, 380]
161	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9671863941493126	0.9667152783735095	0.7178519344599811	[200, 160, 200, 380]
162	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9741137109400133	0.973964141717423	0.7724972119756369	[160, 380]
163	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9712098140562335	0.9708501329673158	0.746933173200652	[160, 380]
164	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9750037531902117	0.9744445397615167	0.7760144119413228	[160, 380]
165	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9714307161086924	0.970738611992794	0.7483915244059364	[160, 380]
166	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.8576725931327343	0.8557090160418632	0.2008235395041606	[320, 160, 320, 380]
167	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9419692452870654	0.9407909410654542	0.5471390580766922	[320, 160, 320, 380]
168	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9751195659167435	0.9746504246375568	0.7757570558462726	[160, 380]
169	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9717652862075622	0.971158960281376	0.7522518658316891	[160, 380]
170	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.6730499496000172	0.6708930256498241	0.00832118040662263	[370, 300, 160, 300, 370, 380]
171	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9145881141827696	0.9113751394012182	0.3860341425752767	[370, 300, 160, 300, 370, 380]
172	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9756214210650481	0.9754739641417174	0.782276743587544	[160, 380]
173	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9713384948634911	0.9708758685768208	0.7483057390409196	[160, 380]
174	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.7137323868145066	0.7124217208544222	0.021360555889165307	[220, 270, 160, 270, 220, 380]
175	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9128766594462436	0.910774641846101	0.38817877670069484	[220, 270, 160, 270, 220, 380]
176	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9742616938683595	0.9740070343999314	0.7715535729604529	[160, 380]
177	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9717674308876831	0.9713991593034228	0.752595007291756	[160, 380]
178	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9750466467926309	0.9745303251265334	0.7773869777815905	[160, 380]
179	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9720119244214726	0.9716736724714764	0.7549112121472077	[160, 380]
180	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.8267763313101851	0.8256755597495067	0.13150896457064426	[370, 160, 370, 380]
181	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9401634246252172	0.9386291498670327	0.5333276143089989	[370, 160, 370, 380]
182	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9740729620177151	0.973989877326928	0.7715535729604529	[160, 380]
183	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9724322817251807	0.9720940207600584	0.7563695633524921	[160, 380]
184	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.8283955648015099	0.8273312172943296	0.13974435961225015	[330, 160, 330, 380]
185	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.9524288502369872	0.9513596980355151	0.6110491550141546	[330, 160, 330, 380]
186	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.6937739936088533	0.6930428068971434	0.015355580337994338	[310, 220, 160, 220, 310, 380]
187	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.9223518562206446	0.9202281890709445	0.4330445226044437	[310, 220, 160, 220, 310, 380]
188	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.973697642996547	0.973466586600326	0.7666638071544994	[160, 380]
189	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.971666630921998	0.971158960281376	0.7495925195161706	[160, 380]
190	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.63771205524696	0.6367933430556747	0.0051471219010036885	[200, 290, 160, 290, 200, 380]
191	autoencoder_unique_160_20170412012856	160.0	214708	False	True	6	0.8576640144122504	0.8561293643304452	0.19499013468302306	[200, 290, 160, 290, 200, 380]
192	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9751538807986789	0.9746761602470618	0.7770438363215235	[160, 380]
193	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.972361507281189	0.972025392468045	0.755769065797375	[160, 380]
194	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.8820361593068394	0.8798232821480655	0.26807926567727547	[260, 160, 260, 380]
195	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.966416453985888	0.9659603671613622	0.710302822338509	[260, 160, 260, 380]
196	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.9746584596907372	0.9743930685425066	0.7747276314660719	[160, 380]
197	autoencoder_unique_160_20170412012856	160.0	214708	False	True	2	0.970810903553735	0.9704555202882388	0.745646392725401	[160, 380]
198	autoencoder_unique_160_20170412012856	160.0	214708	False	True	4	0.80176507173955	0.8004117697520803	0.09444968688341769	[370, 160, 370, 380]
