START
config	160	1140
batch	0	valid_loss	177656.451172
batch	20	valid_loss	119837.088867
batch	40	valid_loss	109489.842773
batch	60	valid_loss	105130.625977
batch	80	valid_loss	101505.289062
batch	100	valid_loss	97435.6660156
batch	120	valid_loss	93066.9980469
batch	140	valid_loss	88336.2988281
batch	160	valid_loss	83360.1181641
batch	180	valid_loss	78201.6420898
batch	200	valid_loss	73064.8320312
batch	220	valid_loss	68086.144043
batch	240	valid_loss	63423.3276367
batch	260	valid_loss	59291.5322266
batch	280	valid_loss	55607.644043
batch	300	valid_loss	52530.7099609
batch	320	valid_loss	49958.8876953
batch	340	valid_loss	47855.809082
batch	360	valid_loss	46204.4912109
batch	380	valid_loss	44931.1696777
batch	400	valid_loss	43980.2709961
batch	420	valid_loss	43247.5913086
batch	440	valid_loss	42709.1296387
batch	460	valid_loss	42299.3266602
batch	480	valid_loss	41939.4750977
batch	500	valid_loss	41700.1552734
batch	520	valid_loss	41455.1259766
batch	540	valid_loss	41273.7412109
batch	560	valid_loss	41131.9179688
batch	580	valid_loss	40997.5461426
batch	600	valid_loss	40880.2539062
batch	620	valid_loss	40779.2573242
batch	640	valid_loss	40687.2211914
batch	660	valid_loss	40599.9291992
batch	680	valid_loss	40548.2363281
batch	700	valid_loss	40476.7919922
batch	720	valid_loss	40439.121582
batch	740	valid_loss	40381.1762695
batch	760	valid_loss	40317.2397461
batch	780	valid_loss	40294.1835938
batch	800	valid_loss	40247.5947266
batch	820	valid_loss	40245.4301758
batch	840	valid_loss	40187.4001465
batch	860	valid_loss	40153.5366211
batch	880	valid_loss	40160.3125
batch	900	valid_loss	40106.7329102
batch	920	valid_loss	40112.269043
batch	940	valid_loss	40099.7456055
batch	960	valid_loss	40081.9492188
batch	980	valid_loss	40044.0444336
batch	1000	valid_loss	40061.567627
batch	1020	valid_loss	40023.0776367
batch	1040	valid_loss	40001.5927734
batch	1060	valid_loss	39994.1870117
batch	1080	valid_loss	39994.3737793
batch	1100	valid_loss	39961.2011719
batch	1120	valid_loss	39960.5859375
batch	1140	valid_loss	39956.4472656
batch	1160	valid_loss	39944.2575684
batch	1180	valid_loss	39956.0229492
batch	1200	valid_loss	39946.1625977
batch	1220	valid_loss	39927.6171875
batch	1240	valid_loss	39931.3969727
batch	1260	valid_loss	39939.5258789
batch	1280	valid_loss	39915.4174805
batch	1300	valid_loss	39912.1943359
batch	1320	valid_loss	39917.0314941
batch	1340	valid_loss	39911.8239746
batch	1360	valid_loss	39895.1882324
batch	1380	valid_loss	39892.7858887
batch	1400	valid_loss	39903.2741699
batch	1420	valid_loss	39884.6174316
batch	1440	valid_loss	39925.5048828
batch	1460	valid_loss	39885.0617676
batch	1480	valid_loss	39874.8476562
batch	1500	valid_loss	39916.791748
batch	1520	valid_loss	39874.3037109
batch	1540	valid_loss	39884.8156738
batch	1560	valid_loss	39903.7160645
batch	1580	valid_loss	39890.536377
batch	1600	valid_loss	39879.3032227
batch	1620	valid_loss	39908.9406738
batch	1640	valid_loss	39863.2324219
batch	1660	valid_loss	39855.6899414
batch	1680	valid_loss	39888.8059082
batch	1700	valid_loss	39872.2106934
batch	1720	valid_loss	39871.3103027
batch	1740	valid_loss	39878.9147949
batch	1760	valid_loss	39875.8918457
batch	1780	valid_loss	39870.0004883
batch	1800	valid_loss	39873.8220215
batch	1820	valid_loss	39869.7468262
batch	1840	valid_loss	39874.6066895
batch	1860	valid_loss	39875.7453613
batch	1880	valid_loss	39883.2438965
batch	1900	valid_loss	39887.5522461
batch	1920	valid_loss	39876.9953613
batch	1940	valid_loss	39886.5512695
batch	1960	valid_loss	39865.5891113
batch	1980	valid_loss	39847.4348145
batch	2000	valid_loss	39872.7202148
batch	2020	valid_loss	39888.6584473
batch	2040	valid_loss	39861.5620117
batch	2060	valid_loss	39875.8955078
batch	2080	valid_loss	39852.1738281
batch	2100	valid_loss	39849.1662598
batch	2120	valid_loss	39889.0349121
batch	2140	valid_loss	39855.2407227
batch	2160	valid_loss	39861.638916
batch	2180	valid_loss	39892.3476562
batch	2200	valid_loss	39874.2978516
batch	2220	valid_loss	39846.4118652
batch	2240	valid_loss	39879.3374023
batch	2260	valid_loss	39864.8945312
batch	2280	valid_loss	39856.6643066
batch	2300	valid_loss	39862.8015137
batch	2320	valid_loss	39846.2324219
batch	2340	valid_loss	39854.6918945
batch	2360	valid_loss	39862.9743652
batch	2380	valid_loss	39888.4030762
batch	2400	valid_loss	39861.1945801
batch	2420	valid_loss	39824.4821777
batch	2440	valid_loss	39871.828125
batch	2460	valid_loss	39836.1743164
batch	2480	valid_loss	39852.8828125
batch	2500	valid_loss	39863.1862793
batch	2520	valid_loss	39869.6254883
batch	2540	valid_loss	39849.6135254
batch	2560	valid_loss	39875.9365234
batch	2580	valid_loss	39830.3999023
batch	2600	valid_loss	39839.2504883
batch	2620	valid_loss	39851.4404297
batch	2640	valid_loss	39865.2001953
batch	2660	valid_loss	39838.1711426
batch	2680	valid_loss	39847.8615723
batch	2700	valid_loss	39841.2548828
batch	2720	valid_loss	39818.401123
batch	2740	valid_loss	39856.0014648
batch	2760	valid_loss	39829.3664551
batch	2780	valid_loss	39843.8947754
batch	2800	valid_loss	39853.0917969
batch	2820	valid_loss	39840.704834
batch	2840	valid_loss	39820.8925781
batch	2860	valid_loss	39838.0871582
batch	2880	valid_loss	39832.2456055
batch	2900	valid_loss	39841.0014648
batch	2920	valid_loss	39829.3989258
batch	2940	valid_loss	39830.0610352
batch	2960	valid_loss	39828.7810059
batch	2980	valid_loss	39803.9909668
batch	3000	valid_loss	39859.0993652
batch	3020	valid_loss	39821.8361816
batch	3040	valid_loss	39801.7514648
batch	3060	valid_loss	39843.362793
batch	3080	valid_loss	39810.994873
batch	3100	valid_loss	39821.972168
batch	3120	valid_loss	39840.1518555
batch	3140	valid_loss	39842.7995605
batch	3160	valid_loss	39802.503418
batch	3180	valid_loss	39850.6362305
batch	3200	valid_loss	39812.7143555
batch	3220	valid_loss	39818.4443359
batch	3240	valid_loss	39821.8066406
batch	3260	valid_loss	39818.8144531
batch	3280	valid_loss	39804.8444824
batch	3300	valid_loss	39818.7783203
batch	3320	valid_loss	39818.4162598
batch	3340	valid_loss	39800.4060059
batch	3360	valid_loss	39810.6164551
batch	3380	valid_loss	39792.0732422
batch	3400	valid_loss	39797.8830566
batch	3420	valid_loss	39804.4257812
batch	3440	valid_loss	39815.9321289
batch	3460	valid_loss	39818.543457
batch	3480	valid_loss	39816.4414062
batch	3500	valid_loss	39813.4060059
batch	3520	valid_loss	39801.6379395
batch	3540	valid_loss	39797.2907715
batch	3560	valid_loss	39806.3225098
batch	3580	valid_loss	39829.0690918
batch	3600	valid_loss	39799.3061523
batch	3620	valid_loss	39807.2114258
batch	3640	valid_loss	39782.2788086
batch	3660	valid_loss	39775.2631836
batch	3680	valid_loss	39813.708252
batch	3700	valid_loss	39776.7399902
batch	3720	valid_loss	39795.4746094
batch	3740	valid_loss	39816.3427734
batch	3760	valid_loss	39790.2253418
batch	3780	valid_loss	39786.6574707
batch	3800	valid_loss	39815.7416992
batch	3820	valid_loss	39794.2785645
batch	3840	valid_loss	39792.1794434
batch	3860	valid_loss	39812.0610352
batch	3880	valid_loss	39774.9111328
batch	3900	valid_loss	39791.6608887
batch	3920	valid_loss	39790.1015625
batch	3940	valid_loss	39802.9658203
batch	3960	valid_loss	39778.8796387
batch	3980	valid_loss	39760.5773926
batch	4000	valid_loss	39781.5527344
batch	4020	valid_loss	39759.5759277
batch	4040	valid_loss	39790.0334473
batch	4060	valid_loss	39796.9086914
batch	4080	valid_loss	39803.456543
batch	4100	valid_loss	39775.7922363
batch	4120	valid_loss	39810.190918
batch	4140	valid_loss	39762.7407227
batch	4160	valid_loss	39784.2456055
batch	4180	valid_loss	39790.09375
batch	4200	valid_loss	39789.6933594
batch	4220	valid_loss	39756.2385254
batch	4240	valid_loss	39782.364502
batch	4260	valid_loss	39764.4609375
batch	4280	valid_loss	39756.2678223
batch	4300	valid_loss	39786.8144531
batch	4320	valid_loss	39751.3959961
batch	4340	valid_loss	39774.5192871
batch	4360	valid_loss	39785.4462891
batch	4380	valid_loss	39775.2504883
batch	4400	valid_loss	39763.8540039
batch	4420	valid_loss	39783.3666992
batch	4440	valid_loss	39786.0305176
batch	4460	valid_loss	39771.4389648
batch	4480	valid_loss	39759.9926758
batch	4500	valid_loss	39774.0478516
batch	4520	valid_loss	39775.6647949
batch	4540	valid_loss	39757.1496582
batch	4560	valid_loss	39781.3007812
batch	4580	valid_loss	39763.8666992
batch	4600	valid_loss	39751.8366699
batch	4620	valid_loss	39794.8068848
batch	4640	valid_loss	39751.3422852
batch	4660	valid_loss	39762.3549805
batch	4680	valid_loss	39787.8100586
batch	4700	valid_loss	39763.0075684
batch	4720	valid_loss	39743.9172363
batch	4740	valid_loss	39796.3215332
batch	4760	valid_loss	39761.173584
batch	4780	valid_loss	39755.2783203
batch	4800	valid_loss	39770.9963379
batch	4820	valid_loss	39753.8491211
batch	4840	valid_loss	39766.1708984
batch	4860	valid_loss	39764.1142578
batch	4880	valid_loss	39763.7717285
batch	4900	valid_loss	39757.0441895
batch	4920	valid_loss	39750.6872559
batch	4940	valid_loss	39750.0407715
batch	4960	valid_loss	39747.6989746
batch	4980	valid_loss	39755.4533691
batch	5000	valid_loss	39766.7431641
batch	5020	valid_loss	39769.6801758
batch	5040	valid_loss	39773.142334
batch	5060	valid_loss	39768.8686523
batch	5080	valid_loss	39757.2026367
batch	5100	valid_loss	39743.6757812
batch	5120	valid_loss	39757.3979492
batch	5140	valid_loss	39777.0344238
batch	5160	valid_loss	39757.8706055
batch	5180	valid_loss	39764.5922852
batch	5200	valid_loss	39743.0708008
batch	5220	valid_loss	39729.9570312
batch	5240	valid_loss	39779.6245117
