START
config	20	960
batch	0	valid_loss	9041760.375
batch	30	valid_loss	4709032.15625
batch	60	valid_loss	1710387.65625
batch	90	valid_loss	534619.800781
batch	120	valid_loss	207755.611328
batch	150	valid_loss	125596.556641
batch	180	valid_loss	105651.074219
batch	210	valid_loss	100943.708984
batch	240	valid_loss	99853.2177734
batch	270	valid_loss	99596.90625
batch	300	valid_loss	99530.0507812
batch	330	valid_loss	99496.515625
batch	360	valid_loss	99464.4433594
batch	390	valid_loss	99429.8603516
batch	420	valid_loss	99407.7236328
batch	450	valid_loss	99384.0058594
batch	480	valid_loss	99350.3681641
batch	510	valid_loss	99324.4667969
batch	540	valid_loss	99291.5419922
batch	570	valid_loss	99252.9179688
batch	600	valid_loss	99222.5673828
batch	630	valid_loss	99198.265625
batch	660	valid_loss	99166.6494141
batch	690	valid_loss	99135.8203125
batch	720	valid_loss	99102.2607422
batch	750	valid_loss	99052.4980469
batch	780	valid_loss	99037.6513672
batch	810	valid_loss	98971.9931641
batch	840	valid_loss	98912.0283203
batch	870	valid_loss	98866.6708984
batch	900	valid_loss	98805.7402344
batch	930	valid_loss	98736.6767578
batch	960	valid_loss	98662.8173828
batch	990	valid_loss	98586.3603516
batch	1020	valid_loss	98494.3505859
batch	1050	valid_loss	98409.8642578
batch	1080	valid_loss	98289.4414062
batch	1110	valid_loss	98153.4121094
batch	1140	valid_loss	98006.765625
batch	1170	valid_loss	97866.1054688
batch	1200	valid_loss	97672.1845703
batch	1230	valid_loss	97478.9335938
batch	1260	valid_loss	97262.7548828
batch	1290	valid_loss	97023.6484375
batch	1320	valid_loss	96756.0214844
batch	1350	valid_loss	96479.7988281
batch	1380	valid_loss	96191.5517578
batch	1410	valid_loss	95883.2705078
batch	1440	valid_loss	95522.2236328
batch	1470	valid_loss	95166.8544922
batch	1500	valid_loss	94813.671875
batch	1530	valid_loss	94453.7216797
batch	1560	valid_loss	94113.5634766
batch	1590	valid_loss	93770.1743164
batch	1620	valid_loss	93448.2524414
batch	1650	valid_loss	93129.1396484
batch	1680	valid_loss	92824.8618164
batch	1710	valid_loss	92527.8051758
batch	1740	valid_loss	92261.0541992
