START
config	180	360
batch	0	test_loss	100888.0
batch	20	test_loss	83099.9
batch	40	test_loss	77835.8
batch	60	test_loss	73662.5
batch	80	test_loss	69580.4
batch	100	test_loss	65356.6
batch	120	test_loss	60859.2
batch	140	test_loss	56316.4
batch	160	test_loss	51758.7
batch	180	test_loss	47192.0
batch	200	test_loss	43033.6
batch	220	test_loss	39079.1
batch	240	test_loss	35593.9
batch	260	test_loss	32475.4
batch	280	test_loss	29746.9
batch	300	test_loss	27338.1
batch	320	test_loss	25203.0
batch	340	test_loss	23427.7
batch	360	test_loss	21771.9
batch	380	test_loss	20405.2
batch	400	test_loss	19179.6
batch	420	test_loss	18133.0
batch	440	test_loss	17261.4
batch	460	test_loss	16488.6
batch	480	test_loss	15861.1
batch	500	test_loss	15331.0
batch	520	test_loss	14885.4
batch	540	test_loss	14573.6
batch	560	test_loss	14252.2
batch	580	test_loss	14005.4
batch	600	test_loss	13812.8
batch	620	test_loss	13620.7
batch	640	test_loss	13475.9
batch	660	test_loss	13350.8
batch	680	test_loss	13267.2
batch	700	test_loss	13177.6
batch	720	test_loss	13097.8
batch	740	test_loss	13011.8
batch	760	test_loss	12953.8
batch	780	test_loss	12992.3
batch	800	test_loss	12894.2
batch	820	test_loss	12862.1
batch	840	test_loss	12821.4
batch	860	test_loss	12782.8
batch	880	test_loss	12792.6
batch	900	test_loss	12773.0
batch	920	test_loss	12775.5
batch	940	test_loss	12736.7
batch	960	test_loss	12738.0
batch	980	test_loss	12700.5
batch	1000	test_loss	12709.2
batch	1020	test_loss	12724.3
batch	1040	test_loss	12694.6
batch	1060	test_loss	12702.8
batch	1080	test_loss	12693.9
batch	1100	test_loss	12670.9
batch	1120	test_loss	12691.8
batch	1140	test_loss	12678.1
batch	1160	test_loss	12664.7
batch	1180	test_loss	12677.3
batch	1200	test_loss	12666.8
batch	1220	test_loss	12664.1
batch	1240	test_loss	12719.8
batch	1260	test_loss	12705.0
batch	1280	test_loss	12685.5
batch	1300	test_loss	12703.4
batch	1320	test_loss	12701.3
batch	1340	test_loss	12668.0
batch	1360	test_loss	12739.4
batch	1380	test_loss	12672.5
batch	1400	test_loss	12665.3
batch	1420	test_loss	12692.6
batch	1440	test_loss	12682.2
batch	1460	test_loss	12679.2
batch	1480	test_loss	12675.2
batch	1500	test_loss	12754.8
batch	1520	test_loss	12688.4
batch	1540	test_loss	12691.1
batch	1560	test_loss	12704.1
batch	1580	test_loss	12713.1
batch	1600	test_loss	12665.2
batch	1620	test_loss	12677.7
batch	1640	test_loss	12677.4
batch	1660	test_loss	12696.1
batch	1680	test_loss	12735.2
batch	1700	test_loss	12684.3
batch	1720	test_loss	12680.0
batch	1740	test_loss	12667.8
batch	1760	test_loss	12723.6
batch	1780	test_loss	12721.6
batch	1800	test_loss	12671.1
batch	1820	test_loss	12708.8
batch	1840	test_loss	12751.9
batch	1860	test_loss	12720.2
batch	1880	test_loss	12736.9
batch	1900	test_loss	12727.2
batch	1920	test_loss	12728.2
STOP
