START
config	540	1140
batch	0	valid_loss	8075970.875
batch	30	valid_loss	221062.957031
batch	60	valid_loss	102479.518555
batch	90	valid_loss	94196.9453125
batch	120	valid_loss	91001.8447266
batch	150	valid_loss	87759.7714844
batch	180	valid_loss	84423.0009766
batch	210	valid_loss	81154.284668
batch	240	valid_loss	78128.9833984
batch	270	valid_loss	75253.5830078
batch	300	valid_loss	72630.3842773
batch	330	valid_loss	70039.1552734
batch	360	valid_loss	67661.4379883
batch	390	valid_loss	65268.4951172
batch	420	valid_loss	62946.2485352
batch	450	valid_loss	60799.1689453
batch	480	valid_loss	58485.6625977
batch	510	valid_loss	56355.9208984
batch	540	valid_loss	54207.4682617
batch	570	valid_loss	52127.6591797
batch	600	valid_loss	50143.152832
batch	630	valid_loss	48173.2734375
batch	660	valid_loss	46242.0864258
batch	690	valid_loss	44382.7004395
batch	720	valid_loss	42588.5063477
batch	750	valid_loss	40957.4980469
batch	780	valid_loss	39261.6630859
batch	810	valid_loss	37675.7509766
batch	840	valid_loss	36158.3337402
batch	870	valid_loss	34763.435791
batch	900	valid_loss	33367.9199219
batch	930	valid_loss	32063.8171387
batch	960	valid_loss	30834.1230469
batch	990	valid_loss	29658.7316895
batch	1020	valid_loss	28541.4655762
batch	1050	valid_loss	27459.3168945
batch	1080	valid_loss	26376.2470703
batch	1110	valid_loss	25418.9291992
batch	1140	valid_loss	24470.0424805
batch	1170	valid_loss	23601.7021484
batch	1200	valid_loss	22741.6014404
batch	1230	valid_loss	21978.0889893
batch	1260	valid_loss	21183.244751
batch	1290	valid_loss	20433.7888184
batch	1320	valid_loss	19743.6530762
batch	1350	valid_loss	19089.4206543
batch	1380	valid_loss	18474.4768066
batch	1410	valid_loss	17805.3928223
batch	1440	valid_loss	17258.5852051
batch	1470	valid_loss	16699.6607666
batch	1500	valid_loss	16190.2590332
batch	1530	valid_loss	15628.8256836
batch	1560	valid_loss	15185.4694824
batch	1590	valid_loss	14734.7248535
batch	1620	valid_loss	14307.5136719
batch	1650	valid_loss	13865.1051025
batch	1680	valid_loss	13485.5986328
batch	1710	valid_loss	13100.7541504
batch	1740	valid_loss	12718.8820801
batch	1770	valid_loss	12382.7907715
batch	1800	valid_loss	12060.6219482
batch	1830	valid_loss	11715.5977783
batch	1860	valid_loss	11418.1983032
batch	1890	valid_loss	11102.5159302
batch	1920	valid_loss	10842.569397
batch	1950	valid_loss	10561.3185425
batch	1980	valid_loss	10345.7252197
batch	2010	valid_loss	10059.7050171
batch	2040	valid_loss	9819.07061768
batch	2070	valid_loss	9570.44140625
batch	2100	valid_loss	9352.87176514
batch	2130	valid_loss	9186.88146973
batch	2160	valid_loss	8981.0324707
batch	2190	valid_loss	8750.48492432
batch	2220	valid_loss	8547.00970459
batch	2250	valid_loss	8365.47979736
batch	2280	valid_loss	8233.78656006
batch	2310	valid_loss	8041.35125732
batch	2340	valid_loss	7871.45373535
batch	2370	valid_loss	7736.66455078
batch	2400	valid_loss	7578.57061768
batch	2430	valid_loss	7424.81732178
batch	2460	valid_loss	7281.15612793
batch	2490	valid_loss	7161.28527832
batch	2520	valid_loss	7007.77703857
batch	2550	valid_loss	6887.84161377
batch	2580	valid_loss	6783.03277588
batch	2610	valid_loss	6659.40081787
batch	2640	valid_loss	6522.09655762
batch	2670	valid_loss	6410.11743164
batch	2700	valid_loss	6329.58117676
batch	2730	valid_loss	6197.07922363
batch	2760	valid_loss	6093.87738037
batch	2790	valid_loss	6047.01495361
batch	2820	valid_loss	5930.79162598
batch	2850	valid_loss	5821.8394165
batch	2880	valid_loss	5754.06640625
batch	2910	valid_loss	5684.94366455
batch	2940	valid_loss	5591.75570679
batch	2970	valid_loss	5450.09558105
batch	3000	valid_loss	5431.34008789
batch	3030	valid_loss	5355.11016846
batch	3060	valid_loss	5267.24224854
batch	3090	valid_loss	5194.70022583
batch	3120	valid_loss	5139.42028809
batch	3150	valid_loss	5086.28619385
batch	3180	valid_loss	4970.67861938
