START
config	180	1140
batch	0	valid_loss	176477.833008
batch	20	valid_loss	103491.068359
batch	40	valid_loss	91294.1152344
batch	60	valid_loss	86552.8525391
batch	80	valid_loss	82858.3427734
batch	100	valid_loss	78797.4291992
batch	120	valid_loss	74516.2807617
batch	140	valid_loss	70205.8867188
batch	160	valid_loss	65836.0629883
batch	180	valid_loss	61424.8457031
batch	200	valid_loss	57162.6254883
batch	220	valid_loss	53038.6679688
batch	240	valid_loss	49266.7910156
batch	260	valid_loss	45759.2619629
batch	280	valid_loss	42587.4970703
batch	300	valid_loss	39755.6298828
batch	320	valid_loss	37281.4304199
batch	340	valid_loss	35148.5842285
batch	360	valid_loss	33320.8071289
batch	380	valid_loss	31767.3242188
batch	400	valid_loss	30434.8977051
batch	420	valid_loss	29318.3674316
batch	440	valid_loss	28418.7045898
batch	460	valid_loss	27679.0515137
batch	480	valid_loss	27060.3925781
batch	500	valid_loss	26603.3144531
batch	520	valid_loss	26244.3798828
batch	540	valid_loss	25951.7209473
batch	560	valid_loss	25710.4799805
batch	580	valid_loss	25523.0749512
batch	600	valid_loss	25392.1328125
batch	620	valid_loss	25244.5634766
batch	640	valid_loss	25148.4716797
batch	660	valid_loss	25059.4975586
batch	680	valid_loss	24951.8085938
batch	700	valid_loss	24882.3483887
batch	720	valid_loss	24823.6445312
batch	740	valid_loss	24779.1501465
batch	760	valid_loss	24699.2868652
batch	780	valid_loss	24677.5637207
batch	800	valid_loss	24611.6298828
batch	820	valid_loss	24576.8022461
batch	840	valid_loss	24554.3266602
batch	860	valid_loss	24532.7988281
batch	880	valid_loss	24493.7578125
batch	900	valid_loss	24464.1887207
batch	920	valid_loss	24441.8010254
batch	940	valid_loss	24404.2954102
batch	960	valid_loss	24389.7028809
batch	980	valid_loss	24360.2358398
batch	1000	valid_loss	24331.9975586
batch	1020	valid_loss	24336.2724609
batch	1040	valid_loss	24308.4711914
batch	1060	valid_loss	24314.3139648
batch	1080	valid_loss	24301.173584
batch	1100	valid_loss	24264.949707
batch	1120	valid_loss	24270.1762695
batch	1140	valid_loss	24249.0712891
batch	1160	valid_loss	24269.8195801
batch	1180	valid_loss	24243.8557129
batch	1200	valid_loss	24227.7456055
batch	1220	valid_loss	24214.9462891
batch	1240	valid_loss	24211.204834
batch	1260	valid_loss	24204.4694824
batch	1280	valid_loss	24219.0185547
batch	1300	valid_loss	24179.4882812
batch	1320	valid_loss	24199.2822266
batch	1340	valid_loss	24188.4404297
batch	1360	valid_loss	24188.873291
batch	1380	valid_loss	24162.6098633
batch	1400	valid_loss	24186.1208496
batch	1420	valid_loss	24162.6655273
batch	1440	valid_loss	24160.751709
batch	1460	valid_loss	24180.9428711
batch	1480	valid_loss	24182.6364746
batch	1500	valid_loss	24152.4829102
batch	1520	valid_loss	24156.831543
batch	1540	valid_loss	24158.6228027
batch	1560	valid_loss	24142.1652832
batch	1580	valid_loss	24147.2243652
batch	1600	valid_loss	24129.083252
batch	1620	valid_loss	24118.6691895
batch	1640	valid_loss	24129.2543945
batch	1660	valid_loss	24148.8867188
batch	1680	valid_loss	24152.0644531
batch	1700	valid_loss	24125.3808594
batch	1720	valid_loss	24127.1303711
batch	1740	valid_loss	24114.8449707
batch	1760	valid_loss	24108.7011719
batch	1780	valid_loss	24150.1848145
batch	1800	valid_loss	24122.2827148
batch	1820	valid_loss	24130.2954102
batch	1840	valid_loss	24132.394043
batch	1860	valid_loss	24112.8078613
batch	1880	valid_loss	24115.2783203
batch	1900	valid_loss	24135.8808594
batch	1920	valid_loss	24121.9331055
batch	1940	valid_loss	24103.8056641
batch	1960	valid_loss	24108.6945801
batch	1980	valid_loss	24102.6813965
batch	2000	valid_loss	24107.7744141
batch	2020	valid_loss	24124.753418
batch	2040	valid_loss	24091.1713867
batch	2060	valid_loss	24102.0366211
batch	2080	valid_loss	24126.4851074
batch	2100	valid_loss	24123.3554688
batch	2120	valid_loss	24101.0710449
batch	2140	valid_loss	24109.2915039
batch	2160	valid_loss	24113.7194824
batch	2180	valid_loss	24114.6401367
batch	2200	valid_loss	24103.2900391
batch	2220	valid_loss	24118.0786133
batch	2240	valid_loss	24089.795166
batch	2260	valid_loss	24109.6572266
batch	2280	valid_loss	24111.2331543
batch	2300	valid_loss	24130.2451172
batch	2320	valid_loss	24096.2958984
batch	2340	valid_loss	24097.7209473
batch	2360	valid_loss	24093.0185547
batch	2380	valid_loss	24089.0883789
batch	2400	valid_loss	24123.1699219
batch	2420	valid_loss	24113.6894531
batch	2440	valid_loss	24092.2790527
batch	2460	valid_loss	24103.2641602
batch	2480	valid_loss	24093.9765625
batch	2500	valid_loss	24098.7646484
batch	2520	valid_loss	24090.0688477
batch	2540	valid_loss	24068.0524902
batch	2560	valid_loss	24068.2087402
batch	2580	valid_loss	24078.6157227
batch	2600	valid_loss	24069.4086914
batch	2620	valid_loss	24096.2438965
batch	2640	valid_loss	24093.3115234
batch	2660	valid_loss	24043.1347656
batch	2680	valid_loss	24078.4287109
batch	2700	valid_loss	24088.3276367
batch	2720	valid_loss	24099.3037109
batch	2740	valid_loss	24087.2092285
batch	2760	valid_loss	24080.3422852
batch	2780	valid_loss	24072.1428223
batch	2800	valid_loss	24066.6994629
batch	2820	valid_loss	24043.6025391
batch	2840	valid_loss	24071.0717773
batch	2860	valid_loss	24050.1740723
batch	2880	valid_loss	24071.605957
batch	2900	valid_loss	24065.0727539
batch	2920	valid_loss	24095.5114746
batch	2940	valid_loss	24054.9470215
batch	2960	valid_loss	24078.0136719
batch	2980	valid_loss	24058.6037598
