START
config	440	960
batch	0	valid_loss	7007944.8125
batch	30	valid_loss	217163.982422
batch	60	valid_loss	125632.018555
batch	90	valid_loss	118737.537109
batch	120	valid_loss	115378.039062
batch	150	valid_loss	112051.731445
batch	180	valid_loss	108743.325195
batch	210	valid_loss	105512.001953
batch	240	valid_loss	102569.249023
batch	270	valid_loss	99933.9833984
batch	300	valid_loss	97459.1289062
batch	330	valid_loss	95145.8583984
batch	360	valid_loss	93067.9990234
batch	390	valid_loss	90966.9458008
batch	420	valid_loss	89015.7631836
batch	450	valid_loss	87039.5893555
batch	480	valid_loss	85293.8710938
batch	510	valid_loss	83486.3652344
batch	540	valid_loss	81701.1728516
batch	570	valid_loss	80007.2397461
batch	600	valid_loss	78317.7993164
batch	630	valid_loss	76783.9814453
batch	660	valid_loss	75339.5351562
batch	690	valid_loss	73848.2709961
batch	720	valid_loss	72357.9306641
batch	750	valid_loss	71023.8911133
batch	780	valid_loss	69752.3266602
batch	810	valid_loss	68413.2597656
batch	840	valid_loss	67075.7431641
batch	870	valid_loss	65993.2197266
batch	900	valid_loss	64720.5463867
batch	930	valid_loss	63709.2226562
batch	960	valid_loss	62599.53125
batch	990	valid_loss	61594.9912109
batch	1020	valid_loss	60618.9760742
batch	1050	valid_loss	59620.1625977
batch	1080	valid_loss	58658.8745117
batch	1110	valid_loss	57839.706543
batch	1140	valid_loss	56999.8530273
batch	1170	valid_loss	56016.746582
batch	1200	valid_loss	55357.5400391
batch	1230	valid_loss	54646.6220703
batch	1260	valid_loss	53943.2495117
batch	1290	valid_loss	53278.0307617
batch	1320	valid_loss	52562.3701172
batch	1350	valid_loss	51878.0463867
batch	1380	valid_loss	51250.3637695
batch	1410	valid_loss	50731.7617188
batch	1440	valid_loss	50128.109375
batch	1470	valid_loss	49511.909668
batch	1500	valid_loss	48954.1640625
batch	1530	valid_loss	48485.6660156
batch	1560	valid_loss	48007.2158203
batch	1590	valid_loss	47651.2626953
batch	1620	valid_loss	47151.8955078
batch	1650	valid_loss	46688.6157227
batch	1680	valid_loss	46236.0439453
batch	1710	valid_loss	45792.7929688
batch	1740	valid_loss	45487.4875488
batch	1770	valid_loss	45174.1520996
batch	1800	valid_loss	44709.6965332
batch	1830	valid_loss	44409.7629395
batch	1860	valid_loss	44041.9775391
batch	1890	valid_loss	43786.9924316
