START
config	60	960
batch	0	valid_loss	8240673.875
batch	30	valid_loss	1340339.40625
batch	60	valid_loss	210793.310547
batch	90	valid_loss	127210.236328
batch	120	valid_loss	121101.624023
batch	150	valid_loss	120441.344727
batch	180	valid_loss	120095.254883
batch	210	valid_loss	119755.201172
batch	240	valid_loss	119389.237305
batch	270	valid_loss	118958.994141
batch	300	valid_loss	118448.479492
batch	330	valid_loss	117838.239258
batch	360	valid_loss	117120.398438
batch	390	valid_loss	116224.102539
batch	420	valid_loss	115206.615234
batch	450	valid_loss	114117.376953
batch	480	valid_loss	112968.086914
batch	510	valid_loss	111862.108398
batch	540	valid_loss	110892.12207
batch	570	valid_loss	109961.931641
batch	600	valid_loss	109208.883789
batch	630	valid_loss	108550.294922
batch	660	valid_loss	107916.503906
batch	690	valid_loss	107335.400391
batch	720	valid_loss	106814.692383
batch	750	valid_loss	106270.753906
batch	780	valid_loss	105772.016602
batch	810	valid_loss	105264.332031
batch	840	valid_loss	104739.873047
batch	870	valid_loss	104189.09375
batch	900	valid_loss	103671.498047
batch	930	valid_loss	103137.249023
batch	960	valid_loss	102607.024414
batch	990	valid_loss	102045.210938
batch	1020	valid_loss	101521.060547
batch	1050	valid_loss	100987.884766
batch	1080	valid_loss	100477.726562
batch	1110	valid_loss	99929.859375
batch	1140	valid_loss	99410.6445312
batch	1170	valid_loss	98918.7412109
batch	1200	valid_loss	98384.5839844
batch	1230	valid_loss	97840.9863281
batch	1260	valid_loss	97364.8486328
batch	1290	valid_loss	96827.2988281
batch	1320	valid_loss	96309.2636719
batch	1350	valid_loss	95809.6279297
batch	1380	valid_loss	95264.7783203
batch	1410	valid_loss	94777.1992188
batch	1440	valid_loss	94254.3662109
batch	1470	valid_loss	93737.625
batch	1500	valid_loss	93217.324707
batch	1530	valid_loss	92715.4414062
batch	1560	valid_loss	92210.2866211
batch	1590	valid_loss	91710.4702148
batch	1620	valid_loss	91192.0063477
batch	1650	valid_loss	90712.5512695
batch	1680	valid_loss	90239.3334961
batch	1710	valid_loss	89723.0537109
batch	1740	valid_loss	89263.1772461
batch	1770	valid_loss	88760.784668
batch	1800	valid_loss	88293.0546875
batch	1830	valid_loss	87821.7944336
batch	1860	valid_loss	87344.4462891
batch	1890	valid_loss	86900.8652344
batch	1920	valid_loss	86424.4570312
batch	1950	valid_loss	85979.1606445
batch	1980	valid_loss	85546.7983398
batch	2010	valid_loss	85086.7641602
batch	2040	valid_loss	84687.5859375
batch	2070	valid_loss	84237.934082
batch	2100	valid_loss	83852.1274414
batch	2130	valid_loss	83402.5166016
batch	2160	valid_loss	83017.7729492
batch	2190	valid_loss	82599.9233398
batch	2220	valid_loss	82185.9272461
batch	2250	valid_loss	81813.0253906
batch	2280	valid_loss	81422.0791016
batch	2310	valid_loss	81020.8955078
batch	2340	valid_loss	80650.6889648
batch	2370	valid_loss	80305.4970703
batch	2400	valid_loss	79921.3046875
batch	2430	valid_loss	79571.25
batch	2460	valid_loss	79219.1489258
batch	2490	valid_loss	78869.7836914
batch	2520	valid_loss	78552.1645508
batch	2550	valid_loss	78177.2871094
batch	2580	valid_loss	77868.6391602
batch	2610	valid_loss	77540.5488281
batch	2640	valid_loss	77227.5380859
batch	2670	valid_loss	76922.2011719
batch	2700	valid_loss	76616.855957
batch	2730	valid_loss	76343.4194336
batch	2760	valid_loss	76038.0219727
batch	2790	valid_loss	75755.980957
batch	2820	valid_loss	75501.3876953
batch	2850	valid_loss	75208.5649414
batch	2880	valid_loss	74934.3134766
batch	2910	valid_loss	74676.1049805
batch	2940	valid_loss	74412.5375977
batch	2970	valid_loss	74171.4892578
batch	3000	valid_loss	73933.9321289
batch	3030	valid_loss	73683.6665039
batch	3060	valid_loss	73437.1123047
batch	3090	valid_loss	73243.6147461
batch	3120	valid_loss	72988.0322266
batch	3150	valid_loss	72802.4604492
batch	3180	valid_loss	72570.6132812
batch	3210	valid_loss	72394.9980469
batch	3240	valid_loss	72199.8193359
batch	3270	valid_loss	72003.027832
batch	3300	valid_loss	71800.5957031
batch	3330	valid_loss	71609.8295898
batch	3360	valid_loss	71422.0307617
batch	3390	valid_loss	71248.1220703
batch	3420	valid_loss	71073.6376953
batch	3450	valid_loss	70926.3378906
batch	3480	valid_loss	70734.2045898
batch	3510	valid_loss	70577.0595703
batch	3540	valid_loss	70423.9199219
batch	3570	valid_loss	70251.9990234
batch	3600	valid_loss	70139.0654297
batch	3630	valid_loss	69969.2573242
batch	3660	valid_loss	69859.0209961
batch	3690	valid_loss	69706.4619141
batch	3720	valid_loss	69587.6928711
batch	3750	valid_loss	69449.6166992
batch	3780	valid_loss	69308.0200195
batch	3810	valid_loss	69211.0205078
batch	3840	valid_loss	69079.6777344
batch	3870	valid_loss	68972.6948242
batch	3900	valid_loss	68813.4873047
batch	3930	valid_loss	68729.5908203
batch	3960	valid_loss	68608.7114258
batch	3990	valid_loss	68508.5546875
batch	4020	valid_loss	68410.8598633
batch	4050	valid_loss	68313.9174805
batch	4080	valid_loss	68225.9140625
batch	4110	valid_loss	68110.6708984
batch	4140	valid_loss	68026.0014648
batch	4170	valid_loss	67930.1279297
batch	4200	valid_loss	67832.1352539
batch	4230	valid_loss	67764.1088867
batch	4260	valid_loss	67664.3500977
batch	4290	valid_loss	67612.1660156
batch	4320	valid_loss	67517.4619141
batch	4350	valid_loss	67448.6459961
batch	4380	valid_loss	67398.8056641
batch	4410	valid_loss	67302.3798828
batch	4440	valid_loss	67231.4521484
batch	4470	valid_loss	67165.1616211
batch	4500	valid_loss	67089.4516602
batch	4530	valid_loss	67009.1914062
batch	4560	valid_loss	66963.7495117
batch	4590	valid_loss	66893.0512695
batch	4620	valid_loss	66816.8344727
batch	4650	valid_loss	66765.7602539
batch	4680	valid_loss	66710.9208984
batch	4710	valid_loss	66668.5087891
batch	4740	valid_loss	66593.6181641
batch	4770	valid_loss	66584.2675781
batch	4800	valid_loss	66530.0234375
batch	4830	valid_loss	66475.6879883
batch	4860	valid_loss	66408.9272461
batch	4890	valid_loss	66359.1933594
batch	4920	valid_loss	66306.5732422
batch	4950	valid_loss	66274.3325195
batch	4980	valid_loss	66217.1796875
batch	5010	valid_loss	66205.4414062
batch	5040	valid_loss	66137.0961914
batch	5070	valid_loss	66109.5825195
batch	5100	valid_loss	66064.8959961
batch	5130	valid_loss	66007.8486328
batch	5160	valid_loss	65993.6567383
batch	5190	valid_loss	65956.8803711
batch	5220	valid_loss	65943.324707
batch	5250	valid_loss	65883.6313477
batch	5280	valid_loss	65870.8842773
batch	5310	valid_loss	65830.5810547
batch	5340	valid_loss	65786.9726562
batch	5370	valid_loss	65761.8461914
batch	5400	valid_loss	65751.5878906
batch	5430	valid_loss	65726.3789062
batch	5460	valid_loss	65654.671875
batch	5490	valid_loss	65654.4575195
batch	5520	valid_loss	65612.6811523
batch	5550	valid_loss	65596.0419922
batch	5580	valid_loss	65569.809082
batch	5610	valid_loss	65555.4711914
batch	5640	valid_loss	65529.9389648
batch	5670	valid_loss	65499.03125
batch	5700	valid_loss	65486.03125
batch	5730	valid_loss	65453.550293
batch	5760	valid_loss	65428.9433594
batch	5790	valid_loss	65416.7851562
batch	5820	valid_loss	65382.0581055
batch	5850	valid_loss	65390.6904297
batch	5880	valid_loss	65347.3886719
batch	5910	valid_loss	65356.2558594
batch	5940	valid_loss	65344.9589844
batch	5970	valid_loss	65301.0219727
batch	6000	valid_loss	65273.815918
batch	6030	valid_loss	65286.0585938
batch	6060	valid_loss	65271.7675781
batch	6090	valid_loss	65224.5732422
batch	6120	valid_loss	65229.6894531
batch	6150	valid_loss	65202.1831055
batch	6180	valid_loss	65174.4257812
batch	6210	valid_loss	65171.3251953
batch	6240	valid_loss	65156.9663086
batch	6270	valid_loss	65155.8417969
batch	6300	valid_loss	65112.2128906
batch	6330	valid_loss	65144.2856445
batch	6360	valid_loss	65135.5229492
batch	6390	valid_loss	65112.2890625
batch	6420	valid_loss	65086.0488281
batch	6450	valid_loss	65067.7236328
batch	6480	valid_loss	65065.3686523
batch	6510	valid_loss	65049.3325195
batch	6540	valid_loss	65038.2514648
batch	6570	valid_loss	65033.4741211
batch	6600	valid_loss	65002.53125
