START
config	180	480
batch	0	valid_loss	36508.7
batch	20	valid_loss	29295.3
batch	40	valid_loss	27502.9
batch	60	valid_loss	26018.4
batch	80	valid_loss	24670.3
batch	100	valid_loss	23187.7
batch	120	valid_loss	21709.8
batch	140	valid_loss	20188.2
batch	160	valid_loss	18615.7
batch	180	valid_loss	17129.8
batch	200	valid_loss	15675.1
batch	220	valid_loss	14326.9
batch	240	valid_loss	13086.0
batch	260	valid_loss	11974.7
batch	280	valid_loss	10984.7
batch	300	valid_loss	10109.5
batch	320	valid_loss	9336.24
batch	340	valid_loss	8652.82
batch	360	valid_loss	8050.3
batch	380	valid_loss	7524.7
batch	400	valid_loss	7045.52
batch	420	valid_loss	6658.82
batch	440	valid_loss	6299.47
batch	460	valid_loss	6002.14
batch	480	valid_loss	5738.53
batch	500	valid_loss	5518.29
batch	520	valid_loss	5326.02
batch	540	valid_loss	5170.26
batch	560	valid_loss	5033.23
batch	580	valid_loss	4928.22
batch	600	valid_loss	4838.42
batch	620	valid_loss	4757.65
batch	640	valid_loss	4692.79
batch	660	valid_loss	4640.36
batch	680	valid_loss	4594.59
batch	700	valid_loss	4567.99
batch	720	valid_loss	4529.26
batch	740	valid_loss	4499.66
batch	760	valid_loss	4480.25
batch	780	valid_loss	4452.6
batch	800	valid_loss	4447.76
batch	820	valid_loss	4435.56
batch	840	valid_loss	4426.47
batch	860	valid_loss	4412.01
batch	880	valid_loss	4410.6
batch	900	valid_loss	4390.89
batch	920	valid_loss	4394.25
batch	940	valid_loss	4390.54
batch	960	valid_loss	4383.17
batch	980	valid_loss	4372.64
batch	1000	valid_loss	4372.7
batch	1020	valid_loss	4369.67
batch	1040	valid_loss	4370.81
batch	1060	valid_loss	4375.53
batch	1080	valid_loss	4363.64
batch	1100	valid_loss	4358.5
batch	1120	valid_loss	4359.43
batch	1140	valid_loss	4363.9
batch	1160	valid_loss	4361.58
batch	1180	valid_loss	4361.25
batch	1200	valid_loss	4360.74
batch	1220	valid_loss	4361.0
batch	1240	valid_loss	4354.3
batch	1260	valid_loss	4364.88
batch	1280	valid_loss	4364.6
batch	1300	valid_loss	4361.0
batch	1320	valid_loss	4357.62
batch	1340	valid_loss	4359.57
batch	1360	valid_loss	4360.39
batch	1380	valid_loss	4354.95
batch	1400	valid_loss	4362.99
batch	1420	valid_loss	4357.51
batch	1440	valid_loss	4353.47
batch	1460	valid_loss	4350.5
batch	1480	valid_loss	4357.67
batch	1500	valid_loss	4360.31
batch	1520	valid_loss	4360.48
batch	1540	valid_loss	4354.65
batch	1560	valid_loss	4357.22
batch	1580	valid_loss	4354.2
batch	1600	valid_loss	4363.74
batch	1620	valid_loss	4360.07
batch	1640	valid_loss	4365.17
batch	1660	valid_loss	4359.35
batch	1680	valid_loss	4361.97
batch	1700	valid_loss	4361.54
batch	1720	valid_loss	4365.16
batch	1740	valid_loss	4364.99
batch	1760	valid_loss	4362.57
STOP
