START
config	200	960
batch	0	valid_loss	7685115.9375
batch	30	valid_loss	213276.015625
batch	60	valid_loss	105676.864258
batch	90	valid_loss	99330.9082031
batch	120	valid_loss	97572.9042969
batch	150	valid_loss	95941.6582031
batch	180	valid_loss	94090.9804688
batch	210	valid_loss	92188.1279297
batch	240	valid_loss	90203.6621094
batch	270	valid_loss	88230.8354492
batch	300	valid_loss	86370.1362305
batch	330	valid_loss	84579.0239258
batch	360	valid_loss	82830.1347656
batch	390	valid_loss	81134.0893555
batch	420	valid_loss	79484.7587891
batch	450	valid_loss	77843.378418
batch	480	valid_loss	76244.3662109
batch	510	valid_loss	74654.3613281
batch	540	valid_loss	73126.1655273
batch	570	valid_loss	71543.8496094
batch	600	valid_loss	69956.8051758
batch	630	valid_loss	68434.4936523
batch	660	valid_loss	66944.9726562
batch	690	valid_loss	65424.0356445
batch	720	valid_loss	63970.2749023
batch	750	valid_loss	62511.7866211
batch	780	valid_loss	61102.7050781
batch	810	valid_loss	59696.2924805
batch	840	valid_loss	58382.6953125
batch	870	valid_loss	57071.081543
batch	900	valid_loss	55820.0732422
batch	930	valid_loss	54558.2172852
batch	960	valid_loss	53375.262207
batch	990	valid_loss	52225.5083008
batch	1020	valid_loss	51103.6694336
batch	1050	valid_loss	50033.2744141
batch	1080	valid_loss	49034.6621094
batch	1110	valid_loss	48036.9003906
batch	1140	valid_loss	47073.8435059
batch	1170	valid_loss	46170.6044922
batch	1200	valid_loss	45249.3024902
batch	1230	valid_loss	44360.4038086
batch	1260	valid_loss	43516.0983887
batch	1290	valid_loss	42743.4309082
batch	1320	valid_loss	41947.7287598
batch	1350	valid_loss	41166.310791
batch	1380	valid_loss	40448.5324707
batch	1410	valid_loss	39768.1679688
batch	1440	valid_loss	39045.0083008
batch	1470	valid_loss	38371.3186035
batch	1500	valid_loss	37759.0632324
batch	1530	valid_loss	37114.0671387
batch	1560	valid_loss	36482.4291992
batch	1590	valid_loss	35929.5861816
batch	1620	valid_loss	35340.7175293
batch	1650	valid_loss	34767.8886719
batch	1680	valid_loss	34255.6655273
batch	1710	valid_loss	33711.4804688
batch	1740	valid_loss	33235.9084473
batch	1770	valid_loss	32698.5776367
batch	1800	valid_loss	32245.2333984
batch	1830	valid_loss	31761.8649902
batch	1860	valid_loss	31321.8569336
batch	1890	valid_loss	30880.932373
batch	1920	valid_loss	30474.5693359
batch	1950	valid_loss	30029.1750488
batch	1980	valid_loss	29630.4645996
batch	2010	valid_loss	29227.0429688
batch	2040	valid_loss	28876.7009277
batch	2070	valid_loss	28495.1975098
batch	2100	valid_loss	28136.7751465
batch	2130	valid_loss	27790.9465332
batch	2160	valid_loss	27435.081543
batch	2190	valid_loss	27106.6157227
batch	2220	valid_loss	26792.1643066
batch	2250	valid_loss	26487.9460449
batch	2280	valid_loss	26168.4477539
batch	2310	valid_loss	25878.623291
batch	2340	valid_loss	25597.685791
batch	2370	valid_loss	25321.7006836
batch	2400	valid_loss	25042.263916
batch	2430	valid_loss	24760.4309082
batch	2460	valid_loss	24534.8068848
batch	2490	valid_loss	24280.0185547
batch	2520	valid_loss	24014.4926758
batch	2550	valid_loss	23796.4306641
batch	2580	valid_loss	23574.4061279
batch	2610	valid_loss	23360.7137451
batch	2640	valid_loss	23143.4818115
batch	2670	valid_loss	22954.2355957
batch	2700	valid_loss	22718.3717041
batch	2730	valid_loss	22524.3105469
batch	2760	valid_loss	22322.3483887
batch	2790	valid_loss	22140.9423828
batch	2820	valid_loss	21972.2473145
batch	2850	valid_loss	21812.2711182
batch	2880	valid_loss	21614.4001465
batch	2910	valid_loss	21429.199707
batch	2940	valid_loss	21291.1254883
batch	2970	valid_loss	21130.0384521
batch	3000	valid_loss	20972.1325684
batch	3030	valid_loss	20815.5467529
batch	3060	valid_loss	20720.0866699
batch	3090	valid_loss	20546.7969971
batch	3120	valid_loss	20424.552124
batch	3150	valid_loss	20279.4945068
batch	3180	valid_loss	20159.4204102
batch	3210	valid_loss	20024.1086426
batch	3240	valid_loss	19893.7711182
batch	3270	valid_loss	19765.9455566
batch	3300	valid_loss	19679.0714111
batch	3330	valid_loss	19543.1119385
batch	3360	valid_loss	19440.8475342
batch	3390	valid_loss	19321.9138184
batch	3420	valid_loss	19225.4207764
batch	3450	valid_loss	19120.0635986
batch	3480	valid_loss	19038.9783936
batch	3510	valid_loss	18914.6278076
batch	3540	valid_loss	18827.8865967
batch	3570	valid_loss	18770.4069824
batch	3600	valid_loss	18648.0318604
batch	3630	valid_loss	18572.784668
batch	3660	valid_loss	18486.723999
batch	3690	valid_loss	18387.0377197
batch	3720	valid_loss	18309.1324463
batch	3750	valid_loss	18228.2869873
batch	3780	valid_loss	18172.795166
batch	3810	valid_loss	18098.9421387
batch	3840	valid_loss	17991.9316406
batch	3870	valid_loss	17944.0240479
batch	3900	valid_loss	17874.4576416
batch	3930	valid_loss	17815.8684082
batch	3960	valid_loss	17736.6135254
batch	3990	valid_loss	17700.8624268
batch	4020	valid_loss	17597.7879639
batch	4050	valid_loss	17543.4981689
batch	4080	valid_loss	17505.9083252
batch	4110	valid_loss	17461.7884521
batch	4140	valid_loss	17370.0306396
batch	4170	valid_loss	17336.3914795
batch	4200	valid_loss	17307.9251709
batch	4230	valid_loss	17243.8505859
batch	4260	valid_loss	17178.6221924
batch	4290	valid_loss	17146.8120117
batch	4320	valid_loss	17081.4355469
batch	4350	valid_loss	17013.3339844
batch	4380	valid_loss	17006.324707
batch	4410	valid_loss	16943.8464355
batch	4440	valid_loss	16892.7006836
batch	4470	valid_loss	16822.2038574
batch	4500	valid_loss	16831.1958008
batch	4530	valid_loss	16776.7415771
batch	4560	valid_loss	16735.9918213
batch	4590	valid_loss	16699.25354
batch	4620	valid_loss	16735.7441406
batch	4650	valid_loss	16634.2366943
batch	4680	valid_loss	16599.8887939
batch	4710	valid_loss	16602.7858887
batch	4740	valid_loss	16538.0679932
batch	4770	valid_loss	16481.1643066
batch	4800	valid_loss	16479.8399658
batch	4830	valid_loss	16449.1557617
batch	4860	valid_loss	16433.434082
batch	4890	valid_loss	16397.8782959
batch	4920	valid_loss	16385.7723389
batch	4950	valid_loss	16342.6911621
batch	4980	valid_loss	16301.2390137
batch	5010	valid_loss	16302.77771
batch	5040	valid_loss	16265.0112305
batch	5070	valid_loss	16218.1383057
batch	5100	valid_loss	16214.6066895
batch	5130	valid_loss	16206.079834
batch	5160	valid_loss	16179.0821533
batch	5190	valid_loss	16162.1932373
batch	5220	valid_loss	16122.6679688
batch	5250	valid_loss	16116.3018799
batch	5280	valid_loss	16051.5645752
batch	5310	valid_loss	16076.8018799
batch	5340	valid_loss	16059.9558105
batch	5370	valid_loss	16003.5804443
batch	5400	valid_loss	15986.8483887
batch	5430	valid_loss	16000.8986816
batch	5460	valid_loss	15981.1066895
batch	5490	valid_loss	15955.4381104
batch	5520	valid_loss	15932.0053711
batch	5550	valid_loss	15932.8145752
batch	5580	valid_loss	15891.545166
batch	5610	valid_loss	15864.2054443
batch	5640	valid_loss	15877.9594727
