START
config	60	360
batch	0	test_loss	68005.0
batch	20	test_loss	58992.1
batch	40	test_loss	54984.9
batch	60	test_loss	52886.1
batch	80	test_loss	51176.9
batch	100	test_loss	49344.3
batch	120	test_loss	47434.5
batch	140	test_loss	45377.6
batch	160	test_loss	43190.4
batch	180	test_loss	41029.0
batch	200	test_loss	38890.6
batch	220	test_loss	36855.5
batch	240	test_loss	34950.1
batch	260	test_loss	33245.7
batch	280	test_loss	31796.9
batch	300	test_loss	30588.3
batch	320	test_loss	29613.0
batch	340	test_loss	28815.5
batch	360	test_loss	28228.2
batch	380	test_loss	27709.9
batch	400	test_loss	27327.5
batch	420	test_loss	27030.5
batch	440	test_loss	26745.7
batch	460	test_loss	26489.1
batch	480	test_loss	26276.6
batch	500	test_loss	26111.7
batch	520	test_loss	25986.9
batch	540	test_loss	25823.2
batch	560	test_loss	25711.6
batch	580	test_loss	25592.6
batch	600	test_loss	25506.8
batch	620	test_loss	25423.4
batch	640	test_loss	25347.7
batch	660	test_loss	25295.9
batch	680	test_loss	25215.0
batch	700	test_loss	25218.8
batch	720	test_loss	25140.3
batch	740	test_loss	25108.4
batch	760	test_loss	25050.8
batch	780	test_loss	25004.5
batch	800	test_loss	24981.3
batch	820	test_loss	24943.5
batch	840	test_loss	24914.6
batch	860	test_loss	24885.6
batch	880	test_loss	24913.8
batch	900	test_loss	24870.3
batch	920	test_loss	24861.0
batch	940	test_loss	24856.0
batch	960	test_loss	24826.3
batch	980	test_loss	24813.2
batch	1000	test_loss	24795.8
batch	1020	test_loss	24765.4
batch	1040	test_loss	24775.3
batch	1060	test_loss	24749.0
batch	1080	test_loss	24768.9
batch	1100	test_loss	24760.0
batch	1120	test_loss	24747.9
batch	1140	test_loss	24723.0
batch	1160	test_loss	24733.3
batch	1180	test_loss	24728.0
batch	1200	test_loss	24716.3
batch	1220	test_loss	24736.7
batch	1240	test_loss	24746.5
batch	1260	test_loss	24743.2
batch	1280	test_loss	24729.9
batch	1300	test_loss	24753.5
batch	1320	test_loss	24713.1
batch	1340	test_loss	24706.1
batch	1360	test_loss	24678.5
batch	1380	test_loss	24698.7
batch	1400	test_loss	24718.4
batch	1420	test_loss	24721.9
batch	1440	test_loss	24723.7
batch	1460	test_loss	24707.5
batch	1480	test_loss	24695.7
batch	1500	test_loss	24684.2
batch	1520	test_loss	24686.0
batch	1540	test_loss	24702.8
batch	1560	test_loss	24674.0
batch	1580	test_loss	24678.8
batch	1600	test_loss	24682.8
batch	1620	test_loss	24673.5
batch	1640	test_loss	24671.5
