START
config	180	360
batch	0	test_loss	4.10497e+06
batch	20	test_loss	297626.0
batch	40	test_loss	112744.0
batch	60	test_loss	89901.0
batch	80	test_loss	85449.7
batch	100	test_loss	83271.5
batch	120	test_loss	81499.1
batch	140	test_loss	79715.0
batch	160	test_loss	77970.3
batch	180	test_loss	76226.1
batch	200	test_loss	74492.9
batch	220	test_loss	72723.1
batch	240	test_loss	71033.8
batch	260	test_loss	69321.0
batch	280	test_loss	67595.1
batch	300	test_loss	65948.1
batch	320	test_loss	64299.1
batch	340	test_loss	62650.0
batch	360	test_loss	61051.4
batch	380	test_loss	59526.4
batch	400	test_loss	58002.8
batch	420	test_loss	56549.0
batch	440	test_loss	55166.3
batch	460	test_loss	53802.0
batch	480	test_loss	52487.3
batch	500	test_loss	51217.7
batch	520	test_loss	49981.6
batch	540	test_loss	48832.0
batch	560	test_loss	47695.6
batch	580	test_loss	46536.8
batch	600	test_loss	45456.4
batch	620	test_loss	44433.2
batch	640	test_loss	43393.3
batch	660	test_loss	42418.0
batch	680	test_loss	41477.4
batch	700	test_loss	40528.7
batch	720	test_loss	39645.9
batch	740	test_loss	38788.2
batch	760	test_loss	37949.5
batch	780	test_loss	37126.9
batch	800	test_loss	36318.5
batch	820	test_loss	35567.8
batch	840	test_loss	34820.3
batch	860	test_loss	34133.7
batch	880	test_loss	33435.6
batch	900	test_loss	32775.6
batch	920	test_loss	32135.8
batch	940	test_loss	31521.8
batch	960	test_loss	30920.1
batch	980	test_loss	30337.2
batch	1000	test_loss	29776.6
batch	1020	test_loss	29216.5
batch	1040	test_loss	28707.8
batch	1060	test_loss	28215.8
batch	1080	test_loss	27701.3
batch	1100	test_loss	27231.4
batch	1120	test_loss	26802.9
batch	1140	test_loss	26333.7
batch	1160	test_loss	25901.7
batch	1180	test_loss	25500.3
batch	1200	test_loss	25069.1
batch	1220	test_loss	24716.7
batch	1240	test_loss	24323.5
batch	1260	test_loss	23960.4
batch	1280	test_loss	23607.2
batch	1300	test_loss	23259.4
batch	1320	test_loss	22916.1
batch	1340	test_loss	22585.5
batch	1360	test_loss	22287.2
batch	1380	test_loss	21968.7
batch	1400	test_loss	21665.4
batch	1420	test_loss	21382.2
batch	1440	test_loss	21106.1
batch	1460	test_loss	20818.7
batch	1480	test_loss	20582.7
batch	1500	test_loss	20305.2
batch	1520	test_loss	20054.9
batch	1540	test_loss	19817.6
batch	1560	test_loss	19566.8
batch	1580	test_loss	19350.0
batch	1600	test_loss	19133.7
batch	1620	test_loss	18877.9
batch	1640	test_loss	18678.2
batch	1660	test_loss	18461.5
batch	1680	test_loss	18262.2
batch	1700	test_loss	18061.4
batch	1720	test_loss	17868.8
batch	1740	test_loss	17687.1
batch	1760	test_loss	17497.6
batch	1780	test_loss	17322.1
batch	1800	test_loss	17147.3
batch	1820	test_loss	16975.6
batch	1840	test_loss	16805.4
batch	1860	test_loss	16645.9
batch	1880	test_loss	16497.4
batch	1900	test_loss	16347.9
batch	1920	test_loss	16192.8
batch	1940	test_loss	16061.3
batch	1960	test_loss	15903.8
batch	1980	test_loss	15756.3
batch	2000	test_loss	15622.2
batch	2020	test_loss	15484.3
batch	2040	test_loss	15356.0
batch	2060	test_loss	15231.4
batch	2080	test_loss	15112.2
batch	2100	test_loss	14992.0
batch	2120	test_loss	14875.0
batch	2140	test_loss	14756.5
batch	2160	test_loss	14645.3
batch	2180	test_loss	14536.5
batch	2200	test_loss	14415.6
batch	2220	test_loss	14316.0
batch	2240	test_loss	14213.7
batch	2260	test_loss	14112.2
batch	2280	test_loss	14025.3
batch	2300	test_loss	13917.9
batch	2320	test_loss	13817.2
batch	2340	test_loss	13738.5
batch	2360	test_loss	13652.5
batch	2380	test_loss	13548.6
batch	2400	test_loss	13465.3
batch	2420	test_loss	13380.0
batch	2440	test_loss	13306.5
batch	2460	test_loss	13201.7
batch	2480	test_loss	13129.8
batch	2500	test_loss	13047.0
batch	2520	test_loss	12990.0
batch	2540	test_loss	12908.1
batch	2560	test_loss	12830.5
batch	2580	test_loss	12750.2
batch	2600	test_loss	12703.1
batch	2620	test_loss	12614.5
batch	2640	test_loss	12532.5
batch	2660	test_loss	12475.9
batch	2680	test_loss	12417.9
batch	2700	test_loss	12337.2
batch	2720	test_loss	12297.5
batch	2740	test_loss	12217.9
batch	2760	test_loss	12151.9
batch	2780	test_loss	12087.1
batch	2800	test_loss	12042.5
batch	2820	test_loss	12003.1
batch	2840	test_loss	11938.0
batch	2860	test_loss	11870.8
batch	2880	test_loss	11835.7
batch	2900	test_loss	11786.0
batch	2920	test_loss	11728.6
batch	2940	test_loss	11658.8
batch	2960	test_loss	11639.7
batch	2980	test_loss	11567.7
batch	3000	test_loss	11536.1
batch	3020	test_loss	11481.8
batch	3040	test_loss	11442.5
batch	3060	test_loss	11380.0
batch	3080	test_loss	11341.7
batch	3100	test_loss	11302.9
batch	3120	test_loss	11266.7
batch	3140	test_loss	11209.9
batch	3160	test_loss	11185.0
batch	3180	test_loss	11153.9
batch	3200	test_loss	11101.5
batch	3220	test_loss	11082.5
batch	3240	test_loss	11001.2
batch	3260	test_loss	11000.8
batch	3280	test_loss	10937.7
batch	3300	test_loss	10919.9
batch	3320	test_loss	10864.6
batch	3340	test_loss	10859.1
batch	3360	test_loss	10818.0
batch	3380	test_loss	10775.4
batch	3400	test_loss	10724.8
batch	3420	test_loss	10707.6
batch	3440	test_loss	10672.0
batch	3460	test_loss	10630.5
batch	3480	test_loss	10623.9
batch	3500	test_loss	10592.9
batch	3520	test_loss	10567.6
batch	3540	test_loss	10546.3
batch	3560	test_loss	10511.7
batch	3580	test_loss	10493.2
batch	3600	test_loss	10472.0
batch	3620	test_loss	10416.5
batch	3640	test_loss	10409.4
batch	3660	test_loss	10371.7
batch	3680	test_loss	10360.4
batch	3700	test_loss	10312.9
batch	3720	test_loss	10302.4
batch	3740	test_loss	10283.2
batch	3760	test_loss	10254.1
batch	3780	test_loss	10204.6
batch	3800	test_loss	10199.5
batch	3820	test_loss	10155.6
batch	3840	test_loss	10167.9
batch	3860	test_loss	10135.9
batch	3880	test_loss	10110.0
batch	3900	test_loss	10101.9
batch	3920	test_loss	10060.4
batch	3940	test_loss	10049.9
batch	3960	test_loss	10014.8
batch	3980	test_loss	9998.85
batch	4000	test_loss	9976.73
batch	4020	test_loss	9980.62
batch	4040	test_loss	9944.14
batch	4060	test_loss	9926.76
batch	4080	test_loss	9908.74
batch	4100	test_loss	9876.32
batch	4120	test_loss	9871.7
batch	4140	test_loss	9856.24
batch	4160	test_loss	9861.84
batch	4180	test_loss	9837.21
batch	4200	test_loss	9789.88
batch	4220	test_loss	9761.51
batch	4240	test_loss	9774.04
batch	4260	test_loss	9744.42
batch	4280	test_loss	9727.63
batch	4300	test_loss	9706.58
batch	4320	test_loss	9695.19
batch	4340	test_loss	9700.87
batch	4360	test_loss	9689.65
batch	4380	test_loss	9682.3
batch	4400	test_loss	9651.84
batch	4420	test_loss	9645.7
batch	4440	test_loss	9617.14
batch	4460	test_loss	9604.91
batch	4480	test_loss	9597.53
batch	4500	test_loss	9595.12
batch	4520	test_loss	9569.47
batch	4540	test_loss	9567.06
batch	4560	test_loss	9536.8
batch	4580	test_loss	9531.3
batch	4600	test_loss	9541.38
batch	4620	test_loss	9505.69
batch	4640	test_loss	9500.1
batch	4660	test_loss	9478.52
batch	4680	test_loss	9462.18
batch	4700	test_loss	9476.65
batch	4720	test_loss	9453.22
batch	4740	test_loss	9436.03
batch	4760	test_loss	9445.62
batch	4780	test_loss	9430.09
batch	4800	test_loss	9402.89
batch	4820	test_loss	9409.89
batch	4840	test_loss	9384.48
batch	4860	test_loss	9351.8
batch	4880	test_loss	9385.38
batch	4900	test_loss	9363.46
batch	4920	test_loss	9346.95
batch	4940	test_loss	9341.98
batch	4960	test_loss	9345.18
batch	4980	test_loss	9305.84
batch	5000	test_loss	9308.7
batch	5020	test_loss	9312.4
batch	5040	test_loss	9286.7
batch	5060	test_loss	9285.43
batch	5080	test_loss	9250.42
batch	5100	test_loss	9255.03
batch	5120	test_loss	9257.5
batch	5140	test_loss	9257.41
batch	5160	test_loss	9235.61
batch	5180	test_loss	9226.14
batch	5200	test_loss	9217.94
batch	5220	test_loss	9218.06
batch	5240	test_loss	9212.13
batch	5260	test_loss	9197.15
batch	5280	test_loss	9187.48
batch	5300	test_loss	9179.19
batch	5320	test_loss	9181.15
batch	5340	test_loss	9176.19
batch	5360	test_loss	9167.84
batch	5380	test_loss	9176.41
batch	5400	test_loss	9144.18
batch	5420	test_loss	9165.08
batch	5440	test_loss	9143.39
batch	5460	test_loss	9127.42
batch	5480	test_loss	9111.59
batch	5500	test_loss	9126.93
batch	5520	test_loss	9141.13
batch	5540	test_loss	9103.16
batch	5560	test_loss	9112.13
batch	5580	test_loss	9089.78
batch	5600	test_loss	9085.52
batch	5620	test_loss	9119.43
batch	5640	test_loss	9070.17
batch	5660	test_loss	9076.94
batch	5680	test_loss	9073.38
batch	5700	test_loss	9053.06
batch	5720	test_loss	9065.61
batch	5740	test_loss	9049.39
batch	5760	test_loss	9034.35
batch	5780	test_loss	9043.99
batch	5800	test_loss	9080.37
batch	5820	test_loss	9028.76
batch	5840	test_loss	9051.86
batch	5860	test_loss	9028.05
batch	5880	test_loss	9031.68
batch	5900	test_loss	9024.4
batch	5920	test_loss	9051.32
batch	5940	test_loss	9023.17
batch	5960	test_loss	9014.88
batch	5980	test_loss	9014.16
batch	6000	test_loss	9002.08
batch	6020	test_loss	9002.01
batch	6040	test_loss	8969.44
batch	6060	test_loss	8979.43
batch	6080	test_loss	8999.2
batch	6100	test_loss	8976.65
batch	6120	test_loss	8983.93
batch	6140	test_loss	8939.7
batch	6160	test_loss	8991.95
batch	6180	test_loss	8948.88
batch	6200	test_loss	8942.59
batch	6220	test_loss	8921.56
batch	6240	test_loss	8945.71
batch	6260	test_loss	8966.03
batch	6280	test_loss	8959.18
batch	6300	test_loss	8930.07
batch	6320	test_loss	8917.73
batch	6340	test_loss	8939.13
batch	6360	test_loss	8926.75
batch	6380	test_loss	8917.28
batch	6400	test_loss	8906.25
batch	6420	test_loss	8912.47
batch	6440	test_loss	8910.87
batch	6460	test_loss	8918.86
batch	6480	test_loss	8919.54
batch	6500	test_loss	8925.91
batch	6520	test_loss	8885.58
batch	6540	test_loss	8946.0
batch	6560	test_loss	8891.49
batch	6580	test_loss	8885.0
batch	6600	test_loss	8886.29
batch	6620	test_loss	8895.55
batch	6640	test_loss	8867.44
batch	6660	test_loss	8871.68
batch	6680	test_loss	8852.83
batch	6700	test_loss	8855.08
batch	6720	test_loss	8871.14
batch	6740	test_loss	8880.7
batch	6760	test_loss	8871.79
batch	6780	test_loss	8857.19
batch	6800	test_loss	8869.78
batch	6820	test_loss	8870.15
batch	6840	test_loss	8846.44
batch	6860	test_loss	8852.34
batch	6880	test_loss	8843.94
batch	6900	test_loss	8885.01
batch	6920	test_loss	8834.64
batch	6940	test_loss	8838.72
batch	6960	test_loss	8836.48
batch	6980	test_loss	8848.09
batch	7000	test_loss	8830.01
batch	7020	test_loss	8820.81
batch	7040	test_loss	8841.88
batch	7060	test_loss	8822.75
batch	7080	test_loss	8835.1
batch	7100	test_loss	8835.29
batch	7120	test_loss	8829.49
batch	7140	test_loss	8826.92
batch	7160	test_loss	8808.83
batch	7180	test_loss	8830.86
batch	7200	test_loss	8816.22
batch	7220	test_loss	8830.31
batch	7240	test_loss	8830.0
batch	7260	test_loss	8814.91
batch	7280	test_loss	8799.52
batch	7300	test_loss	8828.3
batch	7320	test_loss	8792.06
batch	7340	test_loss	8817.1
batch	7360	test_loss	8773.54
batch	7380	test_loss	8786.93
batch	7400	test_loss	8800.35
batch	7420	test_loss	8780.14
batch	7440	test_loss	8785.75
batch	7460	test_loss	8764.48
batch	7480	test_loss	8759.0
batch	7500	test_loss	8787.64
batch	7520	test_loss	8800.47
batch	7540	test_loss	8777.04
batch	7560	test_loss	8791.12
batch	7580	test_loss	8806.19
batch	7600	test_loss	8794.14
batch	7620	test_loss	8771.62
batch	7640	test_loss	8788.75
batch	7660	test_loss	8780.8
batch	7680	test_loss	8754.61
batch	7700	test_loss	8757.69
batch	7720	test_loss	8777.07
batch	7740	test_loss	8789.47
batch	7760	test_loss	8771.87
batch	7780	test_loss	8759.77
batch	7800	test_loss	8752.53
batch	7820	test_loss	8749.46
batch	7840	test_loss	8752.46
batch	7860	test_loss	8763.92
batch	7880	test_loss	8758.17
batch	7900	test_loss	8764.74
batch	7920	test_loss	8737.88
batch	7940	test_loss	8752.27
batch	7960	test_loss	8746.22
batch	7980	test_loss	8749.76
batch	8000	test_loss	8762.84
batch	8020	test_loss	8768.97
batch	8040	test_loss	8751.6
batch	8060	test_loss	8733.57
batch	8080	test_loss	8739.89
batch	8100	test_loss	8742.82
batch	8120	test_loss	8735.7
batch	8140	test_loss	8724.05
batch	8160	test_loss	8738.86
batch	8180	test_loss	8760.03
batch	8200	test_loss	8732.93
batch	8220	test_loss	8753.33
batch	8240	test_loss	8723.71
batch	8260	test_loss	8752.37
batch	8280	test_loss	8724.2
batch	8300	test_loss	8727.6
batch	8320	test_loss	8744.72
batch	8340	test_loss	8730.16
batch	8360	test_loss	8727.94
batch	8380	test_loss	8731.66
batch	8400	test_loss	8715.62
batch	8420	test_loss	8735.4
batch	8440	test_loss	8700.18
batch	8460	test_loss	8727.54
batch	8480	test_loss	8731.91
batch	8500	test_loss	8745.07
batch	8520	test_loss	8734.95
batch	8540	test_loss	8737.81
batch	8560	test_loss	8721.55
batch	8580	test_loss	8712.56
batch	8600	test_loss	8728.9
batch	8620	test_loss	8731.17
batch	8640	test_loss	8698.61
batch	8660	test_loss	8719.11
batch	8680	test_loss	8720.42
batch	8700	test_loss	8718.75
batch	8720	test_loss	8744.92
batch	8740	test_loss	8687.62
batch	8760	test_loss	8704.42
batch	8780	test_loss	8694.48
batch	8800	test_loss	8680.42
batch	8820	test_loss	8722.67
batch	8840	test_loss	8707.47
batch	8860	test_loss	8697.24
batch	8880	test_loss	8728.84
batch	8900	test_loss	8708.56
batch	8920	test_loss	8712.45
batch	8940	test_loss	8690.59
batch	8960	test_loss	8692.01
batch	8980	test_loss	8692.08
batch	9000	test_loss	8686.51
batch	9020	test_loss	8700.32
batch	9040	test_loss	8679.02
