448061.0	110058.0	0.7336699886820925	0.24610946931589536	0.739993083501006	0.2446239939637827	21	360
448296.0	110072.0	0.7321180992203219	0.24133472711267606	0.7386113556338029	0.24047409456740443	21	360
441221.0	108301.0	0.7411626006036217	0.24917080608651912	0.7470730633802817	0.2471076458752515	22	360
441934.0	108499.0	0.7411637795523138	0.24993712273641852	0.7472223968812878	0.2486324195171026	22	360
434980.0	106820.0	0.7477882922535212	0.2618916624748491	0.7537946428571428	0.2617423289738431	23	360
434561.0	106736.0	0.7460713499748491	0.25699509557344064	0.7518690266599598	0.25597334004024147	23	360
428535.0	105242.0	0.7520777005784708	0.2621313820422535	0.7575515593561368	0.26155369718309857	24	360
428340.0	105065.0	0.7529556243712273	0.2779017857142857	0.7594756036217304	0.2782318913480885	24	360
422152.0	103639.0	0.7578003175301811	0.2785226986921529	0.7641049421529175	0.27963091046277666	25	360
422379.0	103685.0	0.7576855665241449	0.2776659959758551	0.764208689637827	0.2795523138832998	25	360
416434.0	102092.0	0.766064747862173	0.2822717555331992	0.7719064386317908	0.2831205985915493	26	360
416342.0	102169.0	0.7650477081237425	0.2854706363179074	0.7705545774647887	0.28642165492957744	26	360
411147.0	100783.0	0.7715708312374245	0.2921867140342052	0.777472648390342	0.2948314889336016	27	360
411176.0	100963.0	0.7703836299044265	0.28785604250503016	0.7760846327967806	0.2908859406438632	27	360
406406.0	99668.7	0.7723174987424547	0.29309450452716296	0.7781548667002012	0.29582180583501005	28	360
404787.0	99133.8	0.7726924044265594	0.2913535902917505	0.7788119341046278	0.29278797786720323	28	360
399285.0	97960.6	0.780974911971831	0.3023767605633803	0.786382356639839	0.3049861670020121	29	360
400214.0	98224.2	0.7785109092052314	0.29515373490945673	0.7842209507042254	0.2965291750503018	29	360
393721.0	96696.6	0.7867446868712273	0.3067310110663984	0.791827527665996	0.3094504527162978	30	360
394039.0	96585.5	0.7856710575955734	0.305489185110664	0.791532004527163	0.309120347082495	30	360
388537.0	95162.7	0.7900539958501006	0.30738729250503016	0.795567152917505	0.31050364688128773	31	360
389528.0	95438.5	0.7900091957997988	0.3027029363682093	0.795183601609658	0.3055520623742455	31	360
383390.0	94103.2	0.7952755596076458	0.310146032444668	0.8003065266599597	0.31262575452716296	32	360
383583.0	93999.4	0.795579335387324	0.31264147384305835	0.8005674673038229	0.3137103873239437	32	360
379009.0	92899.2	0.7963751257545272	0.3145238619215292	0.8017715669014085	0.31751446177062376	33	360
378333.0	92776.5	0.795648893360161	0.311698314889336	0.7999717052313883	0.31438631790744465	33	360
373187.0	91545.3	0.802382655306841	0.3282468246981891	0.807160148390342	0.33422409456740443	34	360
372796.0	91333.0	0.8008295868963783	0.3232441524144869	0.8057611292756539	0.32587713782696176	34	360
367795.0	90111.9	0.8059477961519115	0.3263329979879276	0.8102820045271629	0.3305143360160966	35	360
368452.0	90274.1	0.805767417002012	0.3310566524144869	0.8101845447686117	0.3349943410462777	35	360
363028.0	89021.0	0.8089890907947687	0.3346406564386318	0.8127766599597586	0.3349157444668008	36	360
363084.0	89041.4	0.8081064512072434	0.3365426936619718	0.8122752137826962	0.3386569416498994	36	360
359013.0	88116.5	0.8158749371227364	0.34648123113682094	0.8197073063380281	0.3477112676056338	37	360
358951.0	88000.2	0.8108141033702213	0.3379299232897384	0.815329476861167	0.3371478873239437	37	360
353522.0	86564.6	0.8144016442404427	0.3321609343561368	0.8187342806841046	0.3344441649899396	38	360
353575.0	86652.4	0.8155577999245472	0.34069652288732394	0.8195501131790744	0.3412663480885312	38	360
348774.0	85490.8	0.8191084004024145	0.34659519617706236	0.8227599974849095	0.34626509054325955	39	360
349140.0	85577.5	0.8198527100100603	0.3471650213782696	0.8235003772635815	0.3452433350100604	39	360
