START
config	180	480
batch	0	valid_loss	2671002.625
batch	30	valid_loss	101598.042969
batch	60	valid_loss	50515.1254883
batch	90	valid_loss	47226.6865234
batch	120	valid_loss	45819.1147461
batch	150	valid_loss	44506.4521484
batch	180	valid_loss	43133.4453125
batch	210	valid_loss	41772.5742188
batch	240	valid_loss	40411.0864258
batch	270	valid_loss	39104.4912109
batch	300	valid_loss	37834.4931641
batch	330	valid_loss	36607.5649414
batch	360	valid_loss	35429.1450195
batch	390	valid_loss	34281.1245117
batch	420	valid_loss	33145.1062012
batch	450	valid_loss	32070.043457
batch	480	valid_loss	31012.6867676
batch	510	valid_loss	30010.1906738
batch	540	valid_loss	29060.7202148
batch	570	valid_loss	28137.3266602
batch	600	valid_loss	27235.2770996
batch	630	valid_loss	26370.2348633
batch	660	valid_loss	25583.715332
batch	690	valid_loss	24815.5065918
batch	720	valid_loss	24058.6484375
batch	750	valid_loss	23362.6276855
batch	780	valid_loss	22686.248291
batch	810	valid_loss	22039.4555664
batch	840	valid_loss	21417.7963867
batch	870	valid_loss	20820.7966309
batch	900	valid_loss	20256.1193848
batch	930	valid_loss	19716.7331543
batch	960	valid_loss	19190.4289551
batch	990	valid_loss	18715.552002
batch	1020	valid_loss	18222.5361328
batch	1050	valid_loss	17772.668457
batch	1080	valid_loss	17334.7030029
batch	1110	valid_loss	16918.6954346
batch	1140	valid_loss	16523.6694336
batch	1170	valid_loss	16145.6726074
batch	1200	valid_loss	15774.3842773
batch	1230	valid_loss	15413.5843506
batch	1260	valid_loss	15068.833374
batch	1290	valid_loss	14746.876709
batch	1320	valid_loss	14436.8818359
batch	1350	valid_loss	14144.901001
batch	1380	valid_loss	13841.1236572
batch	1410	valid_loss	13568.3609619
batch	1440	valid_loss	13284.0368652
batch	1470	valid_loss	13033.6685791
batch	1500	valid_loss	12769.2492676
batch	1530	valid_loss	12532.3167725
batch	1560	valid_loss	12305.5054932
batch	1590	valid_loss	12065.5528564
batch	1620	valid_loss	11860.3521729
batch	1650	valid_loss	11647.1412354
batch	1680	valid_loss	11442.5657959
batch	1710	valid_loss	11254.2801514
batch	1740	valid_loss	11055.7380371
batch	1770	valid_loss	10882.6911621
batch	1800	valid_loss	10690.9140625
batch	1830	valid_loss	10528.822998
batch	1860	valid_loss	10358.3596191
batch	1890	valid_loss	10191.4873047
batch	1920	valid_loss	10028.7347412
batch	1950	valid_loss	9889.59008789
batch	1980	valid_loss	9742.81604004
batch	2010	valid_loss	9596.45800781
batch	2040	valid_loss	9461.42663574
batch	2070	valid_loss	9333.18371582
batch	2100	valid_loss	9196.81689453
batch	2130	valid_loss	9078.24719238
batch	2160	valid_loss	8954.63647461
batch	2190	valid_loss	8841.13330078
batch	2220	valid_loss	8725.40881348
batch	2250	valid_loss	8612.21636963
batch	2280	valid_loss	8509.01605225
batch	2310	valid_loss	8412.66149902
batch	2340	valid_loss	8311.94012451
batch	2370	valid_loss	8205.06195068
batch	2400	valid_loss	8122.09680176
batch	2430	valid_loss	8029.82745361
batch	2460	valid_loss	7935.05834961
batch	2490	valid_loss	7854.11700439
batch	2520	valid_loss	7767.6227417
batch	2550	valid_loss	7686.19903564
batch	2580	valid_loss	7612.70770264
batch	2610	valid_loss	7529.01403809
batch	2640	valid_loss	7463.68426514
batch	2670	valid_loss	7378.1987915
batch	2700	valid_loss	7316.35125732
batch	2730	valid_loss	7248.95294189
batch	2760	valid_loss	7184.68060303
batch	2790	valid_loss	7112.64733887
batch	2820	valid_loss	7055.03961182
batch	2850	valid_loss	6994.16687012
batch	2880	valid_loss	6928.13946533
batch	2910	valid_loss	6878.67285156
batch	2940	valid_loss	6822.70178223
batch	2970	valid_loss	6775.16387939
batch	3000	valid_loss	6722.17211914
batch	3030	valid_loss	6659.79138184
batch	3060	valid_loss	6614.47833252
batch	3090	valid_loss	6560.85253906
batch	3120	valid_loss	6519.39355469
batch	3150	valid_loss	6465.7019043
batch	3180	valid_loss	6424.375
batch	3210	valid_loss	6377.62280273
batch	3240	valid_loss	6333.54870605
batch	3270	valid_loss	6300.42724609
batch	3300	valid_loss	6257.66784668
batch	3330	valid_loss	6218.39984131
batch	3360	valid_loss	6188.35766602
batch	3390	valid_loss	6153.34204102
batch	3420	valid_loss	6106.07617188
batch	3450	valid_loss	6070.55310059
batch	3480	valid_loss	6039.51330566
batch	3510	valid_loss	6005.5645752
batch	3540	valid_loss	5963.62268066
batch	3570	valid_loss	5940.6038208
batch	3600	valid_loss	5916.42388916
batch	3630	valid_loss	5882.24060059
batch	3660	valid_loss	5844.25018311
batch	3690	valid_loss	5824.44055176
batch	3720	valid_loss	5799.72064209
batch	3750	valid_loss	5773.62420654
batch	3780	valid_loss	5746.31103516
batch	3810	valid_loss	5716.96307373
batch	3840	valid_loss	5684.59344482
batch	3870	valid_loss	5656.85473633
batch	3900	valid_loss	5648.3135376
batch	3930	valid_loss	5620.74591064
batch	3960	valid_loss	5596.19067383
batch	3990	valid_loss	5568.26367188
batch	4020	valid_loss	5549.49298096
batch	4050	valid_loss	5529.90130615
batch	4080	valid_loss	5504.30981445
batch	4110	valid_loss	5486.96832275
batch	4140	valid_loss	5473.67645264
batch	4170	valid_loss	5459.824646
batch	4200	valid_loss	5427.36157227
batch	4230	valid_loss	5420.71490479
batch	4260	valid_loss	5398.83007812
batch	4290	valid_loss	5373.97149658
batch	4320	valid_loss	5366.3682251
batch	4350	valid_loss	5342.56048584
batch	4380	valid_loss	5336.48126221
batch	4410	valid_loss	5314.03112793
batch	4440	valid_loss	5301.2121582
batch	4470	valid_loss	5288.73986816
batch	4500	valid_loss	5272.34472656
batch	4530	valid_loss	5275.96624756
batch	4560	valid_loss	5252.68634033
batch	4590	valid_loss	5241.78790283
batch	4620	valid_loss	5226.199646
batch	4650	valid_loss	5214.35491943
batch	4680	valid_loss	5198.78619385
batch	4710	valid_loss	5177.00769043
batch	4740	valid_loss	5174.62310791
batch	4770	valid_loss	5169.67993164
batch	4800	valid_loss	5145.22869873
batch	4830	valid_loss	5147.29486084
batch	4860	valid_loss	5128.17474365
batch	4890	valid_loss	5120.09002686
batch	4920	valid_loss	5102.46154785
batch	4950	valid_loss	5111.80987549
batch	4980	valid_loss	5112.17590332
batch	5010	valid_loss	5094.03271484
batch	5040	valid_loss	5074.08868408
batch	5070	valid_loss	5069.76861572
batch	5100	valid_loss	5048.46820068
batch	5130	valid_loss	5045.91387939
batch	5160	valid_loss	5049.01739502
batch	5190	valid_loss	5036.22619629
batch	5220	valid_loss	5025.29534912
batch	5250	valid_loss	5010.45617676
batch	5280	valid_loss	5008.73602295
batch	5310	valid_loss	5002.02404785
batch	5340	valid_loss	4998.97314453
batch	5370	valid_loss	4993.53234863
batch	5400	valid_loss	4990.09246826
batch	5430	valid_loss	4975.00952148
batch	5460	valid_loss	4974.11260986
batch	5490	valid_loss	4980.29498291
batch	5520	valid_loss	4956.46868896
batch	5550	valid_loss	4948.94128418
batch	5580	valid_loss	4954.21014404
batch	5610	valid_loss	4942.04168701
batch	5640	valid_loss	4943.18273926
batch	5670	valid_loss	4927.35101318
batch	5700	valid_loss	4926.13018799
batch	5730	valid_loss	4914.60870361
batch	5760	valid_loss	4914.94805908
